GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,DEN,LAC
2023123112,2023-12-31,1,3,58,DEN,LAC,4,2,92,0,0,"(3:58) (RUN FORMATION) PENALTY ON DEN, DELAY OF GAME, 5 YARDS, ENFORCED AT LAC 8 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,8,OPP,1,DEN,1,DELAY OF GAME,5,662,0,0
2023123112,2023-12-31,1,3,58,DEN,LAC,4,7,87,0,0,"(3:58) 16-W.LUTZ 32 YARD FIELD GOAL IS GOOD, CENTER-48-M.FRABONI, HOLDER-9-R.DIXON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,662,0,0
2023123112,2023-12-31,1,3,55,DEN,LAC,0,0,100,1,0,TIMEOUT AT 03:55.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,665,0,0
2023123112,2023-12-31,1,3,55,LAC,DEN,0,0,65,1,0,"16-W.LUTZ KICKS 65 YARDS FROM DEN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,665,0,0
2023123112,2023-12-31,1,3,55,LAC,DEN,1,10,25,0,0,(3:55) 7-G.EVERETT RIGHT END TO LAC 31 FOR 6 YARDS (49-A.SINGLETON).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,25,OWN,0,,0,,0,665,0,0
2023123112,2023-12-31,1,3,23,LAC,DEN,2,4,31,1,0,"(3:23) (SHOTGUN) 2-E.STICK PASS SHORT LEFT TO 82-A.ERICKSON TO LAC 46 FOR 15 YARDS (23-F.MOREAU, 47-J.JEWELL).",0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,697,0,0
2023123112,2023-12-31,1,3,3,LAC,DEN,1,10,46,0,0,"(3:03) (NO HUDDLE, SHOTGUN) 30-A.EKELER UP THE MIDDLE TO DEN 49 FOR 5 YARDS (51-R.PERKINS).",0,2023,5,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,46,OWN,0,,0,,0,717,0,0
2023123112,2023-12-31,1,2,33,LAC,DEN,2,5,51,0,0,(2:33) (SHOTGUN) 2-E.STICK PASS INCOMPLETE SHORT RIGHT TO 7-G.EVERETT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,747,0,0
2023123112,2023-12-31,1,2,29,LAC,DEN,3,5,51,0,0,(2:29) (SHOTGUN) 2-E.STICK PASS INCOMPLETE DEEP LEFT TO 1-Q.JOHNSTON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,751,0,0
2023123112,2023-12-31,1,2,24,LAC,DEN,4,5,51,0,0,"(2:24) 16-J.SCOTT PUNTS 39 YARDS TO DEN 10, CENTER-47-J.HARRIS, DOWNED BY LAC-31-N.NIEMANN.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,756,0,0
2023123112,2023-12-31,1,2,14,DEN,LAC,0,0,100,1,0,TIMEOUT AT 02:14.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,766,0,0
2023123112,2023-12-31,1,2,14,DEN,LAC,1,10,10,0,0,(2:14) (SHOTGUN) 4-J.STIDHAM PASS SHORT RIGHT TO 33-J.WILLIAMS TO DEN 14 FOR 4 YARDS (6-E.KENDRICKS).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,766,0,0
2023123112,2023-12-31,1,1,40,DEN,LAC,2,6,14,1,0,(1:40) 38-J.MCLAUGHLIN RIGHT TACKLE TO DEN 24 FOR 10 YARDS (31-N.NIEMANN; 3-D.JAMES).,0,2023,10,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,14,OWN,0,,0,,0,800,0,0
2023123112,2023-12-31,1,1,3,DEN,LAC,1,10,24,0,0,(1:03) (SHOTGUN) 4-J.STIDHAM PASS SHORT LEFT TO 82-A.TRAUTMAN PUSHED OB AT DEN 33 FOR 9 YARDS (6-E.KENDRICKS). DEN-82-A.TRAUTMAN WAS INJURED DURING THE PLAY.,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,837,0,0
2023123112,2023-12-31,1,0,24,DEN,LAC,2,1,33,0,0,"(:24) 75-Q.BAILEY REPORTED IN AS ELIGIBLE.  4-J.STIDHAM PASS INCOMPLETE DEEP LEFT TO 13-P.DORSETT (3-D.JAMES, 32-A.GILMAN).",0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,876,0,0
2023123112,2023-12-31,1,0,15,DEN,LAC,3,1,33,1,0,(:15) 4-J.STIDHAM UP THE MIDDLE TO DEN 35 FOR 2 YARDS (93-O.OGBONNIA).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,33,OWN,0,,0,,0,885,0,0
2023123112,2023-12-31,1,0,0,DEN,LAC,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023123112,2023-12-31,2,15,0,DEN,LAC,1,10,35,0,0,(15:00) (SHOTGUN) 4-J.STIDHAM PASS INCOMPLETE SHORT MIDDLE TO 89-B.JOHNSON (6-E.KENDRICKS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,900,0,0
2023123112,2023-12-31,2,14,57,DEN,LAC,2,10,35,0,0,"(14:57) 38-J.MCLAUGHLIN LEFT TACKLE TO DEN 35 FOR NO GAIN (56-M.FOX, 6-E.KENDRICKS).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,35,OWN,0,,0,,0,903,0,0
