GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,NE,BUF
2023123102,2023-12-31,2,9,39,BUF,NE,1,10,18,1,0,(9:39) (SHOTGUN) 76-D.EDWARDS REPORTED IN AS ELIGIBLE.  17-J.ALLEN PASS SHORT MIDDLE TO 86-D.KINCAID TO BUF 32 FOR 14 YARDS (23-K.DUGGER).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,17,1221,0,0
2023123102,2023-12-31,2,9,2,BUF,NE,1,10,32,0,0,(9:02) (SHOTGUN) 4-J.COOK RIGHT GUARD TO BUF 34 FOR 2 YARDS (23-K.DUGGER).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,32,OWN,0,,0,,0,17,1258,0,0
2023123102,2023-12-31,2,8,38,BUF,NE,2,8,34,0,0,"(8:38) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT LEFT TO 16-T.SHERFIELD.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,17,1282,0,0
2023123102,2023-12-31,2,8,33,BUF,NE,3,8,34,1,0,(8:33) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 10-K.SHAKIR TO BUF 43 FOR 9 YARDS (23-K.DUGGER).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,17,1287,0,0
2023123102,2023-12-31,2,7,58,BUF,NE,1,10,43,0,0,"(7:58) (SHOTGUN) 4-J.COOK RIGHT GUARD TO BUF 45 FOR 2 YARDS (33-A.JENNINGS, 93-L.GUY).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,43,OWN,0,,0,,0,17,1322,0,0
2023123102,2023-12-31,2,7,23,BUF,NE,2,8,45,0,0,(7:23) (SHOTGUN) 17-J.ALLEN PASS SHORT MIDDLE TO 13-G.DAVIS TO NE 49 FOR 6 YARDS (48-JA.TAVAI).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,17,1357,0,0
2023123102,2023-12-31,2,6,46,BUF,NE,3,2,51,1,0,"(6:46) (SHOTGUN) 17-J.ALLEN RIGHT TACKLE TO NE 44 FOR 5 YARDS (23-K.DUGGER, 91-D.WISE).",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,49,OPP,0,,0,,0,17,1394,0,0
2023123102,2023-12-31,2,6,9,BUF,NE,1,10,56,0,0,"(6:09) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 14-S.DIGGS TO NE 33 FOR 11 YARDS (93-L.GUY). PENALTY ON BUF-10-K.SHAKIR, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT NE 40. RECEPTION CREDITED TO NE 40 (SPOT OF FOUL).",0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,44,OPP,1,BUF,0,OFFENSIVE HOLDING,10,17,1431,0,0
2023123102,2023-12-31,2,5,51,BUF,NE,1,16,100,0,0,(5:51) 17-J.ALLEN PASS DEEP LEFT INTENDED FOR 86-D.KINCAID INTERCEPTED BY 28-A.AUSTIN AT NE 11. 28-A.AUSTIN RAN OB AT NE 11 FOR NO GAIN.,0,2023,0,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,1,0,0,0,0,,0,OPP,0,,0,,0,17,1449,0,0
2023123102,2023-12-31,2,5,43,BUF,NE,0,0,100,1,0,TIMEOUT AT 05:43.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,1457,0,0
2023123102,2023-12-31,2,5,43,NE,BUF,1,10,11,0,0,(5:43) 15-E.ELLIOTT RIGHT TACKLE TO NE 13 FOR 2 YARDS (25-T.DODSON).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,11,OWN,0,,0,,0,17,1457,0,0
2023123102,2023-12-31,2,5,8,NE,BUF,2,8,13,1,0,(5:08) (SHOTGUN) 4-B.ZAPPE PASS SHORT RIGHT TO 11-T.THORNTON RAN OB AT NE 27 FOR 14 YARDS [50-G.ROUSSEAU].,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,17,1492,0,0
2023123102,2023-12-31,2,4,33,NE,BUF,1,10,27,1,0,(4:33) 4-B.ZAPPE SCRAMBLES RIGHT END RAN OB AT NE 45 FOR 18 YARDS (21-J.POYER).,0,2023,18,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,17,1527,0,0
2023123102,2023-12-31,2,3,54,NE,BUF,1,10,45,0,0,(3:54) (SHOTGUN) 4-B.ZAPPE PASS SHORT RIGHT TO 88-M.GESICKI PUSHED OB AT BUF 47 FOR 8 YARDS (25-T.DODSON).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,17,1566,0,0
2023123102,2023-12-31,2,3,22,NE,BUF,2,2,53,1,0,(3:22) (SHOTGUN) 4-B.ZAPPE PASS SHORT RIGHT TO 81-D.DOUGLAS TO BUF 32 FOR 15 YARDS (23-M.HYDE).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,17,1598,0,0
2023123102,2023-12-31,2,2,45,NE,BUF,1,10,68,0,0,(2:45) 15-E.ELLIOTT UP THE MIDDLE TO BUF 32 FOR NO GAIN (21-J.POYER).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,32,OPP,0,,0,,0,17,1635,0,0
2023123102,2023-12-31,2,2,5,NE,BUF,2,10,68,0,0,(2:05) (SHOTGUN) 4-B.ZAPPE PASS INCOMPLETE DEEP LEFT TO 81-D.DOUGLAS (7-TA.JOHNSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,17,1675,0,0
2023123102,2023-12-31,2,2,0,NE,BUF,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,1680,0,0
2023123102,2023-12-31,2,2,0,NE,BUF,3,10,68,0,0,(2:00) (SHOTGUN) 4-B.ZAPPE PASS SHORT RIGHT TO 88-M.GESICKI TO BUF 29 FOR 3 YARDS (21-J.POYER).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,17,1680,0,0
2023123102,2023-12-31,2,1,54,NE,BUF,0,0,100,1,0,TIMEOUT #1 BY BUF AT 01:54.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,1686,0,0
2023123102,2023-12-31,2,1,54,NE,BUF,4,7,71,0,0,"(1:54) 37-C.RYLAND 47 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-49-J.CARDONA, HOLDER-17-B.BARINGER.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,17,1686,0,0
2023123102,2023-12-31,2,1,49,BUF,NE,0,0,100,1,0,TIMEOUT AT 01:49.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,1691,0,0
2023123102,2023-12-31,2,1,49,BUF,NE,1,10,37,0,0,"(1:49) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 14-S.DIGGS TO BUF 45 FOR 8 YARDS (23-K.DUGGER, 28-A.AUSTIN).",0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,17,1691,0,0
2023123102,2023-12-31,2,1,25,BUF,NE,2,2,45,0,0,"(1:25) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT RIGHT [99-K.WHITE]. THROWN AWAY, UNDER PRESSURE.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,17,1715,0,0
2023123102,2023-12-31,2,1,20,BUF,NE,3,2,45,0,0,(1:20) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT LEFT TO 28-L.MURRAY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,17,1720,0,0
2023123102,2023-12-31,2,1,16,BUF,NE,0,0,100,1,0,TIMEOUT #2 BY BUF AT 01:16.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,1724,0,0
2023123102,2023-12-31,2,1,16,BUF,NE,4,2,45,0,0,"(1:16) 8-S.MARTIN PUNTS 47 YARDS TO NE 8, CENTER-69-R.FERGUSON, DOWNED BY BUF-33-S.NEAL.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,17,1724,0,0
2023123102,2023-12-31,2,1,5,NE,BUF,1,10,8,0,0,(1:05) 4-B.ZAPPE UP THE MIDDLE TO NE 10 FOR 2 YARDS (25-T.DODSON).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,8,OWN,0,,0,,0,17,1735,0,0
2023123102,2023-12-31,2,0,25,NE,BUF,2,8,10,0,0,(:25) 4-B.ZAPPE KNEELS TO NE 9 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,17,1775,0,0
2023123102,2023-12-31,2,0,0,NE,BUF,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,1800,0,0
2023123102,2023-12-31,3,15,0,BUF,NE,0,0,65,1,0,"37-C.RYLAND KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK. KICK THROUGH END ZONE.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,17,1800,0,0
2023123102,2023-12-31,3,15,0,BUF,NE,1,10,25,0,0,"(15:00) 76-D.EDWARDS REPORTED IN AS ELIGIBLE.  4-J.COOK LEFT END TO BUF 21 FOR -4 YARDS (33-A.JENNINGS, 2-J.MILLS).",0,2023,-4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0,17,1800,0,0
2023123102,2023-12-31,3,14,14,BUF,NE,2,14,21,1,0,(14:14) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 13-G.DAVIS TO BUF 36 FOR 15 YARDS (26-S.WADE).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,17,1846,0,0
2023123102,2023-12-31,3,13,44,BUF,NE,1,10,36,1,0,"(13:44) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS DEEP RIGHT TO 86-D.KINCAID TO NE 13 FOR 51 YARDS (23-K.DUGGER).",0,2023,51,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,17,1876,0,0
2023123102,2023-12-31,3,12,58,BUF,NE,1,10,87,0,0,"(12:58) (SHOTGUN) 4-J.COOK RIGHT GUARD TO NE 8 FOR 5 YARDS (48-JA.TAVAI, 23-K.DUGGER).",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,13,OPP,0,,0,,0,17,1922,0,0
2023123102,2023-12-31,3,12,22,BUF,NE,2,5,92,0,0,(12:22) 76-D.EDWARDS REPORTED IN AS ELIGIBLE.  4-J.COOK RIGHT GUARD TO NE 4 FOR 4 YARDS (90-C.BARMORE).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,8,OPP,0,,0,,0,17,1958,0,0
2023123102,2023-12-31,3,11,58,BUF,NE,3,1,96,1,0,(11:58) (NO HUDDLE) 17-J.ALLEN UP THE MIDDLE TO NE 2 FOR 2 YARDS (48-JA.TAVAI).,0,2023,2,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,4,OPP,0,,0,,0,17,1982,0,0
2023123102,2023-12-31,3,11,19,BUF,NE,1,2,98,0,0,(11:19) 4-J.COOK RIGHT GUARD TO NE 1 FOR 1 YARD (92-D.GODCHAUX; 8-J.BENTLEY).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,2,OPP,0,,0,,0,17,2021,0,0
2023123102,2023-12-31,3,10,45,BUF,NE,2,1,99,1,0,"(10:45) 17-J.ALLEN LEFT GUARD FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT GUARD,1,OPP,0,,0,,0,17,2055,0,0
2023123102,2023-12-31,3,10,42,NE,BUF,1,10,25,0,0,(10:42) (SHOTGUN) 15-E.ELLIOTT RIGHT GUARD TO NE 24 FOR -1 YARDS (43-T.BERNARD).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,17,2058,0,0
2023123102,2023-12-31,3,10,42,BUF,NE,0,0,100,1,0,TIMEOUT AT 10:42.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,2058,0,0
2023123102,2023-12-31,3,10,42,BUF,NE,0,0,85,1,0,"2-T.BASS EXTRA POINT IS GOOD, CENTER-69-R.FERGUSON, HOLDER-8-S.MARTIN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,17,2058,0,0
2023123102,2023-12-31,3,10,42,NE,BUF,0,0,65,1,0,"2-T.BASS KICKS 65 YARDS FROM BUF 35 TO END ZONE, TOUCHBACK. KICK THROUGH END ZONE.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,17,2058,0,0
2023123102,2023-12-31,3,10,9,NE,BUF,2,11,24,0,0,(10:09) (SHOTGUN) 4-B.ZAPPE PASS SHORT LEFT TO 88-M.GESICKI TO NE 34 FOR 10 YARDS (31-R.DOUGLAS) [43-T.BERNARD].,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,17,2091,0,0
2023123102,2023-12-31,3,9,29,NE,BUF,3,1,34,1,0,"(9:29) 81-D.DOUGLAS LEFT END TO NE 40 FOR 6 YARDS (43-T.BERNARD, 31-R.DOUGLAS).",0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,34,OWN,0,,0,,0,17,2131,0,0
2023123102,2023-12-31,3,8,52,NE,BUF,1,10,40,0,0,(8:52) (SHOTGUN) 4-B.ZAPPE PASS SHORT LEFT TO 15-E.ELLIOTT TO NE 46 FOR 6 YARDS (43-T.BERNARD).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,17,2168,0,0
2023123102,2023-12-31,3,8,6,NE,BUF,2,4,46,0,0,(8:06) 4-B.ZAPPE SACKED AT NE 41 FOR -5 YARDS (43-T.BERNARD).,0,2023,-5,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,17,2214,0,0
2023123102,2023-12-31,3,7,25,NE,BUF,3,9,41,1,0,(7:25) (SHOTGUN) 4-B.ZAPPE PASS SHORT LEFT TO 88-M.GESICKI TO BUF 45 FOR 14 YARDS (21-J.POYER).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,17,2255,0,0
2023123102,2023-12-31,3,6,44,NE,BUF,1,10,55,0,0,"(6:44) 15-E.ELLIOTT UP THE MIDDLE TO BUF 36 FOR 9 YARDS (21-J.POYER, 43-T.BERNARD).",0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,45,OPP,0,,0,,0,17,2296,0,0
2023123102,2023-12-31,3,6,1,NE,BUF,2,1,64,1,0,(6:01) 4-B.ZAPPE UP THE MIDDLE TO BUF 35 FOR 1 YARD (91-E.OLIVER).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,36,OPP,0,,0,,0,17,2339,0,0
2023123102,2023-12-31,3,5,25,NE,BUF,1,10,65,0,0,(5:25) 4-B.ZAPPE SACKED AT BUF 40 FOR -5 YARDS (43-T.BERNARD).,0,2023,-5,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,17,2375,0,0
2023123102,2023-12-31,3,4,39,NE,BUF,2,15,60,0,0,(4:39) (SHOTGUN) 15-E.ELLIOTT LEFT GUARD TO BUF 40 FOR NO GAIN (99-T.SETTLE).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,40,OPP,0,,0,,0,17,2421,0,0
2023123102,2023-12-31,3,3,57,NE,BUF,3,15,60,0,0,(3:57) (SHOTGUN) 4-B.ZAPPE PASS SHORT RIGHT TO 11-T.THORNTON TO BUF 34 FOR 6 YARDS (7-TA.JOHNSON).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,17,2463,0,0
2023123102,2023-12-31,3,3,9,NE,BUF,4,14,61,0,0,"(3:09) 17-B.BARINGER PUNTS 27 YARDS TO BUF 12, CENTER-49-J.CARDONA, FAIR CATCH BY 11-D.HARTY.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,17,2511,0,0
2023123102,2023-12-31,3,3,1,BUF,NE,0,0,100,1,0,TIMEOUT AT 03:01.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,2519,0,0
2023123102,2023-12-31,3,3,1,BUF,NE,1,10,12,0,0,(3:01) 17-J.ALLEN PASS INCOMPLETE DEEP MIDDLE TO 14-S.DIGGS.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,17,2519,0,0
2023123102,2023-12-31,3,2,55,BUF,NE,2,10,12,0,0,(2:55) (SHOTGUN) 26-T.JOHNSON RIGHT GUARD TO BUF 15 FOR 3 YARDS (90-C.BARMORE; 55-J.UCHE).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,12,OWN,0,,0,,0,17,2525,0,0
2023123102,2023-12-31,3,2,9,BUF,NE,3,7,15,0,0,"(2:09) (SHOTGUN) PENALTY ON BUF-86-D.KINCAID, FALSE START, 5 YARDS, ENFORCED AT BUF 15 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,15,OWN,1,BUF,1,FALSE START,5,17,2571,0,0
2023123102,2023-12-31,3,1,53,BUF,NE,3,12,10,1,0,(1:53) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 86-D.KINCAID TO BUF 28 FOR 18 YARDS (3-M.WILSON).,0,2023,18,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,17,2587,0,0
2023123102,2023-12-31,3,1,12,BUF,NE,1,10,28,0,0,"(1:12) (SHOTGUN) 4-J.COOK RIGHT GUARD TO BUF 36 FOR 8 YARDS (91-D.WISE, 48-JA.TAVAI). NE-48-JA.TAVAI WAS INJURED DURING THE PLAY.  J.TAVAI WALKS OFF.",0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,28,OWN,0,,0,,0,17,2628,0,0
2023123102,2023-12-31,3,0,58,BUF,NE,0,0,100,1,0,TIMEOUT AT 00:58.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,2642,0,0
2023123102,2023-12-31,3,0,46,BUF,NE,2,2,36,0,0,"(:46) (SHOTGUN) 4-J.COOK UP THE MIDDLE TO BUF 37 FOR 1 YARD (33-A.JENNINGS, 93-L.GUY).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,36,OWN,0,,0,,0,17,2654,0,0
2023123102,2023-12-31,3,0,0,BUF,NE,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,2700,0,0
2023123102,2023-12-31,4,15,0,BUF,NE,3,1,37,0,0,(15:00) 76-D.EDWARDS REPORTED IN AS ELIGIBLE.  28-L.MURRAY UP THE MIDDLE TO BUF 37 FOR NO GAIN (8-J.BENTLEY).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,37,OWN,0,,0,,0,17,2700,0,0
2023123102,2023-12-31,4,14,18,BUF,NE,4,1,37,0,0,"(14:18) 8-S.MARTIN PUNTS 47 YARDS TO NE 16, CENTER-69-R.FERGUSON, FAIR CATCH BY 27-M.BRYANT.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,17,2742,0,0
2023123102,2023-12-31,4,14,10,BUF,NE,0,0,100,1,0,TIMEOUT AT 14:10.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,2750,0,0
2023123102,2023-12-31,4,14,10,NE,BUF,1,10,16,0,0,(14:10) 15-E.ELLIOTT LEFT GUARD TO NE 20 FOR 4 YARDS (43-T.BERNARD).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,16,OWN,0,,0,,0,17,2750,0,0
2023123102,2023-12-31,4,13,34,NE,BUF,2,6,20,0,0,(13:34) 81-D.DOUGLAS RIGHT END PUSHED OB AT NE 25 FOR 5 YARDS (7-TA.JOHNSON).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,20,OWN,0,,0,,0,17,2786,0,0
2023123102,2023-12-31,4,12,58,NE,BUF,3,1,25,1,0,(12:58) 15-E.ELLIOTT RIGHT GUARD TO NE 31 FOR 6 YARDS (21-J.POYER; 23-M.HYDE).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,17,2822,0,0
2023123102,2023-12-31,4,12,21,NE,BUF,1,10,31,1,0,(12:21) (SHOTGUN) 4-B.ZAPPE PASS DEEP LEFT TO 83-J.REAGOR TO BUF 30 FOR 39 YARDS (47-C.BENFORD).,0,2023,39,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,17,2859,0,0
2023123102,2023-12-31,4,11,39,NE,BUF,1,10,70,0,0,(11:39) (SHOTGUN) 4-B.ZAPPE PASS INCOMPLETE SHORT LEFT TO 83-J.REAGOR.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,17,2901,0,0
2023123102,2023-12-31,4,11,35,NE,BUF,2,10,70,0,0,"(11:35) 4-B.ZAPPE PASS SHORT LEFT TO 81-D.DOUGLAS RAN OB AT BUF 13 FOR 17 YARDS (21-J.POYER). PENALTY ON BUF-21-J.POYER, UNNECESSARY ROUGHNESS, 7 YARDS, ENFORCED AT BUF 13.",0,2023,17,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,30,OPP,1,BUF,0,UNNECESSARY ROUGHNESS,7,17,2905,0,0
2023123102,2023-12-31,4,11,5,NE,BUF,1,6,94,1,0,"(11:05) 15-E.ELLIOTT RIGHT GUARD FOR 6 YARDS, TOUCHDOWN.",0,2023,6,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT GUARD,6,OPP,0,,0,,0,17,2935,0,0
2023123102,2023-12-31,4,11,1,BUF,NE,0,0,65,0,0,"37-C.RYLAND KICKS 63 YARDS FROM NE 35 TO BUF 2. 26-T.JOHNSON PUSHED OB AT BUF 25 FOR 23 YARDS (30-M.MAPU). PENALTY ON BUF-41-R.GILLIAM, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT BUF 24. RETURN CREDITED TO BUF 24 (SPOT OF FOUL).",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,1,0,0,,35,OPP,1,BUF,0,OFFENSIVE HOLDING,10,17,2939,0,0
2023123102,2023-12-31,4,11,1,NE,BUF,0,0,85,1,0,"37-C.RYLAND EXTRA POINT IS GOOD, CENTER-49-J.CARDONA, HOLDER-17-B.BARINGER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,17,2939,0,0
2023123102,2023-12-31,4,11,1,BUF,NE,0,0,100,1,0,TIMEOUT AT 11:01.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,2939,0,0
2023123102,2023-12-31,4,10,54,BUF,NE,1,10,14,0,0,(10:54) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 4-J.COOK TO BUF 10 FOR -4 YARDS (48-JA.TAVAI).,0,2023,-4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,14,OWN,0,,0,,0,17,2946,0,0
