GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,NO,TB
2023123109,2023-12-31,4,3,36,NO,TB,1,10,13,0,0,"(3:36) 73-M.GARCIA REPORTED IN AS ELIGIBLE.  21-J.WILLIAMS UP THE MIDDLE TO NO 12 FOR -1 YARDS (98-A.NELSON, 35-J.DEAN).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,13,OWN,0,,0,,0,17,3384,0,0
2023123109,2023-12-31,4,2,53,NO,TB,2,11,12,0,0,(2:53) 21-J.WILLIAMS LEFT TACKLE TO NO 12 FOR NO GAIN (50-V.VEA).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,12,OWN,0,,0,,0,17,3427,0,0
2023123109,2023-12-31,4,2,49,NO,TB,0,0,100,1,0,TIMEOUT #3 BY TB AT 02:49.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,3431,0,0
2023123109,2023-12-31,4,2,49,NO,TB,3,11,12,0,0,(2:49) 21-J.WILLIAMS UP THE MIDDLE TO NO 15 FOR 3 YARDS (49-C.GILL; 92-W.GHOLSTON).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,12,OWN,0,,0,,0,17,3431,0,0
2023123109,2023-12-31,4,2,4,NO,TB,4,8,15,0,0,"(2:04) 39-L.HEDLEY PUNTS 51 YARDS TO TB 34, CENTER-49-Z.WOOD. 83-D.THOMPKINS TO TB 46 FOR 12 YARDS (46-A.PRENTICE; 52-D.JACKSON).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,17,3476,0,0
2023123109,2023-12-31,4,1,52,TB,NO,1,10,46,0,0,(1:52) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 22-C.EDMONDS PUSHED OB AT NO 47 FOR 7 YARDS (24-J.ABRAM).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,17,3488,0,0
2023123109,2023-12-31,4,1,52,TB,NO,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,3488,0,0
2023123109,2023-12-31,4,1,47,TB,NO,2,3,53,1,0,"(1:47) (SHOTGUN) 6-B.MAYFIELD PASS DEEP RIGHT TO 14-C.GODWIN FOR 47 YARDS, TOUCHDOWN.",0,2023,47,SHOTGUN,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,17,3493,0,0
2023123109,2023-12-31,4,1,37,TB,NO,0,0,98,1,0,TWO-POINT CONVERSION ATTEMPT. 6-B.MAYFIELD PASS TO 13-M.EVANS IS INCOMPLETE. ATTEMPT FAILS. DEFENSIVE TWO-POINT ATTEMPT. 29-P.ADEBO INTERCEPTED THE TRY ATTEMPT. ATTEMPT FAILS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,1,0,0,1,0,,2,OPP,0,,0,,0,17,3503,0,0
2023123109,2023-12-31,4,1,37,NO,TB,0,0,65,1,0,5-J.CAMARDA KICKS ONSIDE 14 YARDS FROM TB 35 TO TB 49. 87-F.MOREAU (DIDN'T TRY TO ADVANCE) TO TB 49 FOR NO GAIN.,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,17,3503,0,0
2023123109,2023-12-31,4,1,37,TB,NO,0,0,98,0,0,"TWO-POINT CONVERSION ATTEMPT. 6-B.MAYFIELD PASS TO 14-C.GODWIN IS COMPLETE. ATTEMPT SUCCEEDS. PENALTY ON NO-32-T.MATHIEU, ROUGHING THE PASSER, 15 YARDS, ENFORCED BETWEEN DOWNS. THE REPLAY OFFICIAL REVIEWED THE ILLEGAL TOUCH PASS RULING, AND THE PLAY WAS REVERSED. TWO-POINT CONVERSION ATTEMPT. 6-B.MAYFIELD PASS TO 14-C.GODWIN IS COMPLETE. ATTEMPT SUCCEEDS. PENALTY ON NO-32-T.MATHIEU, ROUGHING THE PASSER, OFFSETTING, ENFORCED AT NO 2 - NO PLAY. PENALTY ON TB-14-C.GODWIN, ILLEGAL TOUCH PASS, OFFSETTING.",0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,1,1,1,,2,OPP,1,NO,1,ROUGHING THE PASSER,15,17,3503,0,0
2023123109,2023-12-31,4,1,36,NO,TB,1,10,51,0,0,(1:36) 4-D.CARR KNEELS TO 50 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,17,3504,0,0
2023123109,2023-12-31,4,0,58,NO,TB,2,11,100,0,0,(:58) 4-D.CARR KNEELS TO NO 49 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,3542,0,0
2023123109,2023-12-31,4,0,31,NO,TB,3,12,49,0,0,(:31) 4-D.CARR KNEELS TO NO 48 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,17,3569,0,0
2023123109,2023-12-31,4,0,0,NO,TB,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,3600,0,0
