GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,DET,DAL
2023123000,2023-12-30,1,5,15,DET,DAL,3,8,60,0,0,(5:15) (SHOTGUN) 16-J.GOFF SACKED AT DAL 47 FOR -7 YARDS (92-D.ARMSTRONG).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,585,0,0
2023123000,2023-12-30,1,4,35,DET,DAL,4,15,53,0,0,"(4:35) 3-J.FOX PUNTS 36 YARDS TO DAL 11, CENTER-43-J.MCQUAIDE, FAIR CATCH BY 9-K.TURPIN.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,625,0,0
2023123000,2023-12-30,1,4,28,DAL,DET,1,10,11,0,0,(4:28) (SHOTGUN) 20-T.POLLARD RIGHT GUARD TO DAL 8 FOR -3 YARDS (29-K.VILDOR).,0,2023,-3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,11,OWN,0,,0,,0,632,0,0
2023123000,2023-12-30,1,4,28,DAL,DET,0,0,100,1,0,TIMEOUT AT 04:28.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,632,0,0
2023123000,2023-12-30,1,3,46,DAL,DET,2,13,8,0,0,(3:46) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE DEEP RIGHT TO 87-J.FERGUSON (31-K.JOSEPH).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,8,OWN,0,,0,,0,674,0,0
2023123000,2023-12-30,1,3,40,DAL,DET,3,13,8,1,0,"(3:40) (SHOTGUN) 4-D.PRESCOTT PASS DEEP RIGHT TO 88-C.LAMB FOR 92 YARDS, TOUCHDOWN.",0,2023,92,SHOTGUN,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,0,,8,OWN,0,,0,,0,680,0,0
2023123000,2023-12-30,1,3,26,DAL,DET,0,0,85,1,0,"17-B.AUBREY EXTRA POINT IS GOOD, CENTER-44-T.SIEG, HOLDER-5-B.ANGER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,694,0,0
2023123000,2023-12-30,1,3,26,DAL,DET,0,0,100,1,0,TIMEOUT AT 03:26.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,694,0,0
2023123000,2023-12-30,1,3,26,DET,DAL,0,0,65,1,0,"17-B.AUBREY KICKS 65 YARDS FROM DAL 35 TO END ZONE, TOUCHBACK. DET-21-T.WALKER WAS INJURED DURING THE PLAY.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,694,0,0
2023123000,2023-12-30,1,3,26,DET,DAL,1,10,25,0,0,(3:26) 5-D.MONTGOMERY UP THE MIDDLE TO DET 30 FOR 5 YARDS (6-D.WILSON; 14-M.BELL).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,694,0,0
