GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,SEA,PIT
2023123111,2023-12-31,4,9,49,PIT,SEA,4,1,87,1,0,(9:49) 2-M.RUDOLPH LEFT GUARD TO SEA 11 FOR 2 YARDS (53-B.MAFE; 0-D.BUSH).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,13,OPP,0,,0,,0,17,3011,0,0
2023123111,2023-12-31,4,9,8,PIT,SEA,1,10,89,0,0,(9:08) (SHOTGUN) 22-N.HARRIS RIGHT GUARD TO SEA 12 FOR -1 YARDS (52-D.TAYLOR).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,11,OPP,0,,0,,0,17,3052,0,0
2023123111,2023-12-31,4,8,30,PIT,SEA,2,11,88,0,0,"(8:30) 22-N.HARRIS LEFT GUARD TO SEA 13 FOR -1 YARDS (0-D.BUSH, 54-B.WAGNER).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,12,OPP,0,,0,,0,17,3090,0,0
2023123111,2023-12-31,4,7,48,PIT,SEA,3,12,87,0,0,(7:48) (SHOTGUN) 2-M.RUDOLPH PASS SHORT MIDDLE TO 30-J.WARREN TO SEA 8 FOR 5 YARDS (20-J.LOVE).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,17,3132,0,0
2023123111,2023-12-31,4,7,10,PIT,SEA,4,7,92,0,0,"(7:10) 9-C.BOSWELL 26 YARD FIELD GOAL IS GOOD, CENTER-46-C.KUNTZ, HOLDER-6-P.HARVIN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,17,3170,0,0
2023123111,2023-12-31,4,7,7,SEA,PIT,0,0,65,1,0,"9-C.BOSWELL KICKS 65 YARDS FROM PIT 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,17,3173,0,0
2023123111,2023-12-31,4,7,7,SEA,PIT,1,10,25,0,0,"(7:07) 7-G.SMITH SACKED AT SEA 16 FOR -9 YARDS (51-NI.HERBIG). FUMBLES (51-NI.HERBIG) [51-NI.HERBIG], RECOVERED BY PIT-51-NI.HERBIG AT SEA 16.",0,2023,-9,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,1,0,0,0,,25,OWN,0,,0,,0,17,3173,0,0
2023123111,2023-12-31,4,7,7,SEA,PIT,0,0,100,1,0,TIMEOUT AT 07:07.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,3173,0,0
2023123111,2023-12-31,4,7,0,PIT,SEA,1,10,84,0,0,(7:00) 22-N.HARRIS LEFT GUARD TO SEA 15 FOR 1 YARD (20-J.LOVE; 90-JA.REED).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,16,OPP,0,,0,,0,17,3180,0,0
2023123111,2023-12-31,4,6,17,PIT,SEA,2,9,85,1,0,"(6:17) (SHOTGUN) 2-M.RUDOLPH PASS SHORT MIDDLE TO 14-G.PICKENS PUSHED OB AT SEA 5 FOR 10 YARDS (0-D.BUSH). SEATTLE CHALLENGED THE RUNNER WAS INBOUNDS RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS. (TIMEOUT #1.)",0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,1,0,,0,0,0,0,0,,15,OPP,0,,0,,0,17,3223,0,0
