GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,ARI,PHI
2023123108,2023-12-31,1,7,25,ARI,PHI,2,4,91,1,0,(7:25) (SHOTGUN) 1-K.MURRAY SCRAMBLES RIGHT END RAN OB AT PHI 3 FOR 6 YARDS (55-B.GRAHAM).,0,2023,6,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,455,0,0
2023123108,2023-12-31,1,6,42,ARI,PHI,1,3,97,0,0,"(6:42) (SHOTGUN) 1-K.MURRAY LEFT END TO PHI 13 FOR -10 YARDS (93-M.WILLIAMS). FUMBLES (93-M.WILLIAMS), AND RECOVERS AT PHI 12.",0,2023,-10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,1,0,0,0,LEFT END,3,OPP,0,,0,,0,498,0,0
2023123108,2023-12-31,1,6,1,ARI,PHI,2,12,88,0,0,(6:01) (SHOTGUN) 6-J.CONNER LEFT END TO PHI 10 FOR 2 YARDS (53-S.LEONARD; 94-J.SWEAT).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,12,OPP,0,,0,,0,539,0,0
2023123108,2023-12-31,1,5,16,ARI,PHI,3,10,90,0,0,(5:16) (SHOTGUN) 1-K.MURRAY PASS INCOMPLETE SHORT LEFT TO 31-E.DEMERCADO.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,584,0,0
2023123108,2023-12-31,1,5,12,ARI,PHI,4,10,90,0,0,"(5:12) 5-M.PRATER 28 YARD FIELD GOAL IS GOOD, CENTER-46-A.BREWER, HOLDER-12-B.GILLIKIN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,588,0,0
2023123108,2023-12-31,1,5,9,PHI,ARI,0,0,65,1,0,"5-M.PRATER KICKS 65 YARDS FROM ARI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,591,0,0
2023123108,2023-12-31,1,5,9,PHI,ARI,0,0,100,1,0,TIMEOUT AT 05:09.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,591,0,0
2023123108,2023-12-31,1,5,9,PHI,ARI,1,10,25,1,0,(5:09) (SHOTGUN) 1-J.HURTS PASS SHORT MIDDLE TO 11-A.BROWN TO PHI 41 FOR 16 YARDS (51-K.BARNES).,0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,591,0,0
2023123108,2023-12-31,1,4,43,PHI,ARI,1,10,41,0,0,"(4:43) (NO HUDDLE, SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 6-D.SMITH PUSHED OB AT PHI 46 FOR 5 YARDS (24-S.THOMAS, 44-O.PAPPOE).",0,2023,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,617,0,0
2023123108,2023-12-31,1,4,14,PHI,ARI,2,5,46,0,0,(4:14) (SHOTGUN) 0-D.SWIFT LEFT TACKLE TO PHI 48 FOR 2 YARDS (33-A.HAMILTON).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,46,OWN,0,,0,,0,646,0,0
2023123108,2023-12-31,1,3,37,PHI,ARI,3,3,48,1,0,(3:37) (SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 88-D.GOEDERT PUSHED OB AT ARI 29 FOR 23 YARDS (24-S.THOMAS).,0,2023,23,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,683,0,0
2023123108,2023-12-31,1,3,4,PHI,ARI,1,10,71,0,0,(3:04) (SHOTGUN) 0-D.SWIFT LEFT GUARD TO ARI 22 FOR 7 YARDS (45-D.GARDECK).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,29,OPP,0,,0,,0,716,0,0
2023123108,2023-12-31,1,2,39,PHI,ARI,2,3,78,0,0,"(2:39) (NO HUDDLE, SHOTGUN) 0-D.SWIFT LEFT END TO ARI 23 FOR -1 YARDS (51-K.BARNES).",0,2023,-1,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,22,OPP,0,,0,,0,741,0,0
2023123108,2023-12-31,1,1,57,PHI,ARI,3,4,77,0,0,"(1:57) (SHOTGUN) 14-K.GAINWELL LEFT GUARD TO ARI 20 FOR 3 YARDS (98-R.LOPEZ, 51-K.BARNES).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,23,OPP,0,,0,,0,783,0,0
2023123108,2023-12-31,1,1,38,PHI,ARI,4,1,80,0,0,"(1:38) (NO HUDDLE) 1-J.HURTS UP THE MIDDLE TO ARI 18 FOR 2 YARDS (18-B.OJULARI). PENALTY ON ARI-92-K.STRONG, DEFENSIVE OFFSIDE, 6 YARDS, ENFORCED AT ARI 20 - NO PLAY.",0,2023,2,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,20,OPP,1,ARI,1,DEFENSIVE OFFSIDE,6,802,0,0
2023123108,2023-12-31,1,1,22,PHI,ARI,1,10,86,0,0,(1:22) (SHOTGUN) 14-K.GAINWELL RIGHT TACKLE TO ARI 12 FOR 2 YARDS (92-K.STRONG).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,14,OPP,0,,0,,0,818,0,0
2023123108,2023-12-31,1,0,42,PHI,ARI,2,8,88,1,0,"(:42) (SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 80-J.JONES FOR 12 YARDS, TOUCHDOWN.",0,2023,12,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,858,0,0
2023123108,2023-12-31,1,0,36,PHI,ARI,0,0,85,1,0,"4-J.ELLIOTT EXTRA POINT IS GOOD, CENTER-45-R.LOVATO, HOLDER-10-B.MANN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,864,0,0
2023123108,2023-12-31,1,0,36,PHI,ARI,0,0,100,1,0,TIMEOUT AT 00:36.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,864,0,0
2023123108,2023-12-31,1,0,36,ARI,PHI,0,0,65,1,0,4-J.ELLIOTT KICKS 56 YARDS FROM PHI 35 TO ARI 9. 83-G.DORTCH TO ARI 33 FOR 24 YARDS (48-P.JOHNSON; 57-B.VANSUMEREN).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,864,0,0
2023123108,2023-12-31,1,0,28,ARI,PHI,1,10,33,0,0,(:28) 1-K.MURRAY PASS INCOMPLETE SHORT RIGHT TO 4-R.MOORE.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,872,0,0
2023123108,2023-12-31,1,0,24,ARI,PHI,2,10,33,0,0,(:24) (SHOTGUN) 4-R.MOORE RIGHT END TO ARI 35 FOR 2 YARDS (3-N.SMITH; 41-N.MORROW).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,33,OWN,0,,0,,0,876,0,0
2023123108,2023-12-31,1,0,0,ARI,PHI,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023123108,2023-12-31,2,15,0,ARI,PHI,3,8,35,1,0,(15:00) (SHOTGUN) 1-K.MURRAY PASS SHORT LEFT TO 4-R.MOORE TO ARI 46 FOR 11 YARDS (29-A.MADDOX).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,900,0,0
2023123108,2023-12-31,2,14,45,ARI,PHI,1,10,46,1,0,(14:45) (SHOTGUN) 1-K.MURRAY PASS SHORT RIGHT TO 84-E.HIGGINS TO PHI 40 FOR 14 YARDS (31-K.BYARD).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,915,0,0
2023123108,2023-12-31,2,14,5,ARI,PHI,1,10,60,1,0,(14:05) 6-J.CONNER LEFT END TO PHI 27 FOR 13 YARDS (32-R.BLANKENSHIP; 31-K.BYARD). PHI-32-R.BLANKENSHIP WAS INJURED DURING THE PLAY.,0,2023,13,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,40,OPP,0,,0,,0,955,0,0
2023123108,2023-12-31,2,13,23,ARI,PHI,1,10,73,0,0,(13:23) (SHOTGUN) 1-K.MURRAY PASS SHORT MIDDLE TO 83-G.DORTCH TO PHI 20 FOR 7 YARDS (53-S.LEONARD).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,997,0,0
2023123108,2023-12-31,2,12,47,ARI,PHI,2,3,80,0,0,(12:47) (SHOTGUN) 1-K.MURRAY SACKED AT PHI 24 FOR -4 YARDS (98-J.CARTER).,0,2023,-4,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,1033,0,0
2023123108,2023-12-31,2,12,1,ARI,PHI,3,7,76,1,0,"(12:01) (SHOTGUN) 1-K.MURRAY PASS DEEP LEFT INTENDED FOR 14-MI.WILSON INTERCEPTED BY 21-S.BROWN [94-J.SWEAT] AT PHI 1. 21-S.BROWN FOR 99 YARDS, TOUCHDOWN.",0,2023,99,SHOTGUN,PASS,0,1,0,1,DEEP LEFT,0,0,0,,1,0,0,0,0,,24,OPP,0,,0,,0,1079,0,0
2023123108,2023-12-31,2,11,44,PHI,ARI,0,0,100,1,0,TIMEOUT AT 11:44.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1096,0,0
2023123108,2023-12-31,2,11,44,ARI,PHI,0,0,65,1,0,"4-J.ELLIOTT KICKS 65 YARDS FROM PHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1096,0,0
2023123108,2023-12-31,2,11,44,ARI,PHI,1,10,25,0,0,(11:44) 6-J.CONNER RIGHT END RAN OB AT ARI 28 FOR 3 YARDS (94-J.SWEAT).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,25,OWN,0,,0,,0,1096,0,0
2023123108,2023-12-31,2,11,44,PHI,ARI,0,0,85,1,0,"4-J.ELLIOTT EXTRA POINT IS GOOD, CENTER-45-R.LOVATO, HOLDER-10-B.MANN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1096,0,0
2023123108,2023-12-31,2,11,8,ARI,PHI,2,7,28,1,0,(11:08) 6-J.CONNER RIGHT END RAN OB AT ARI 38 FOR 10 YARDS (32-R.BLANKENSHIP).,0,2023,10,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,28,OWN,0,,0,,0,1132,0,0
2023123108,2023-12-31,2,10,31,ARI,PHI,1,10,38,0,0,(10:31) (SHOTGUN) 1-K.MURRAY PASS SHORT LEFT TO 4-R.MOORE TO ARI 41 FOR 3 YARDS (22-K.RINGO; 21-S.BROWN).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,1169,0,0
2023123108,2023-12-31,2,9,51,ARI,PHI,2,7,41,0,0,(9:51) 1-K.MURRAY PASS SHORT RIGHT TO 85-T.MCBRIDE TO ARI 46 FOR 5 YARDS (41-N.MORROW).,0,2023,5,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,1209,0,0
2023123108,2023-12-31,2,9,9,ARI,PHI,3,2,46,1,0,"(9:09) (SHOTGUN) 1-K.MURRAY PASS SHORT RIGHT TO 83-G.DORTCH TO PHI 48 FOR 6 YARDS (31-K.BYARD, 41-N.MORROW).",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,1251,0,0
2023123108,2023-12-31,2,8,29,ARI,PHI,1,10,52,0,0,"(8:29) (SHOTGUN) 4-R.MOORE RIGHT END PUSHED OB AT PHI 42 FOR 6 YARDS (41-N.MORROW, 21-S.BROWN).",0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,48,OPP,0,,0,,0,1291,0,0
2023123108,2023-12-31,2,7,51,ARI,PHI,2,4,58,0,0,"(7:51) 6-J.CONNER LEFT GUARD TO PHI 40 FOR 2 YARDS (41-N.MORROW). PENALTY ON ARI, ILLEGAL SHIFT, 4 YARDS, ENFORCED AT PHI 42 - NO PLAY.",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT GUARD,42,OPP,1,ARI,1,ILLEGAL SHIFT,4,1329,0,0
2023123108,2023-12-31,2,7,29,ARI,PHI,2,8,54,0,0,"(7:29) (SHOTGUN) 1-K.MURRAY PASS INCOMPLETE SHORT LEFT. PENALTY ON PHI-22-K.RINGO, ILLEGAL CONTACT, 5 YARDS, ENFORCED AT PHI 46 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,46,OPP,1,PHI,1,ILLEGAL CONTACT,5,1351,0,0
2023123108,2023-12-31,2,7,22,ARI,PHI,1,10,59,0,0,(7:22) 6-J.CONNER RIGHT END TO PHI 42 FOR -1 YARDS (41-N.MORROW).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,41,OPP,0,,0,,0,1358,0,0
2023123108,2023-12-31,2,6,44,ARI,PHI,2,11,58,1,0,(6:44) (SHOTGUN) 6-J.CONNER LEFT GUARD TO PHI 31 FOR 11 YARDS (41-N.MORROW).,0,2023,11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,42,OPP,0,,0,,0,1396,0,0
2023123108,2023-12-31,2,6,0,ARI,PHI,1,10,69,0,0,(6:00) 6-J.CONNER LEFT GUARD TO PHI 25 FOR 6 YARDS (31-K.BYARD; 94-J.SWEAT).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,31,OPP,0,,0,,0,1440,0,0
2023123108,2023-12-31,2,5,18,ARI,PHI,2,4,75,0,0,(5:18) (SHOTGUN) 22-M.CARTER RIGHT TACKLE TO PHI 23 FOR 2 YARDS (91-F.COX; 3-N.SMITH).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OPP,0,,0,,0,1482,0,0
2023123108,2023-12-31,2,4,41,ARI,PHI,3,2,77,0,0,"(4:41) (NO HUDDLE, SHOTGUN) 1-K.MURRAY PASS SHORT LEFT TO 85-T.MCBRIDE TO PHI 22 FOR 1 YARD (32-R.BLANKENSHIP).",0,2023,1,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,1519,0,0
2023123108,2023-12-31,2,4,3,ARI,PHI,4,1,78,1,0,"(4:03) 6-J.CONNER LEFT END TO PHI 19 FOR 3 YARDS (41-N.MORROW, 31-K.BYARD).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,22,OPP,0,,0,,0,1557,0,0
2023123108,2023-12-31,2,3,27,ARI,PHI,1,10,81,0,0,(3:27) (SHOTGUN) 6-J.CONNER LEFT TACKLE TO PHI 17 FOR 2 YARDS (90-J.DAVIS; 55-B.GRAHAM).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,19,OPP,0,,0,,0,1593,0,0
2023123108,2023-12-31,2,2,47,ARI,PHI,2,8,83,0,0,(2:47) (SHOTGUN) 6-J.CONNER LEFT TACKLE TO PHI 16 FOR 1 YARD (72-M.OJOMO).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,17,OPP,0,,0,,0,1633,0,0
2023123108,2023-12-31,2,2,3,ARI,PHI,3,7,84,0,0,"(2:03) (SHOTGUN) PENALTY ON ARI-74-D.HUMPHRIES, FALSE START, 5 YARDS, ENFORCED AT PHI 16 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,16,OPP,1,ARI,1,FALSE START,5,1677,0,0
2023123108,2023-12-31,2,2,0,ARI,PHI,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023123108,2023-12-31,2,2,0,ARI,PHI,3,12,79,0,0,(2:00) (SHOTGUN) 1-K.MURRAY SCRAMBLES LEFT TACKLE TO PHI 16 FOR 5 YARDS (31-K.BYARD).,0,2023,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,1680,0,0
2023123108,2023-12-31,2,1,53,ARI,PHI,0,0,100,1,0,TIMEOUT #1 BY PHI AT 01:53.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1687,0,0
2023123108,2023-12-31,2,1,53,ARI,PHI,4,7,84,0,0,"(1:53) 5-M.PRATER 34 YARD FIELD GOAL IS GOOD, CENTER-46-A.BREWER, HOLDER-12-B.GILLIKIN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,1687,0,0
2023123108,2023-12-31,2,1,50,PHI,ARI,1,10,25,0,0,(1:50) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE DEEP RIGHT TO 11-A.BROWN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1690,0,0
2023123108,2023-12-31,2,1,50,PHI,ARI,0,0,100,1,0,TIMEOUT AT 01:50.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1690,0,0
2023123108,2023-12-31,2,1,50,PHI,ARI,0,0,65,1,0,"5-M.PRATER KICKS 65 YARDS FROM ARI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1690,0,0
2023123108,2023-12-31,2,1,45,PHI,ARI,2,10,25,0,0,(1:45) (SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 6-D.SMITH TO PHI 33 FOR 8 YARDS (24-S.THOMAS).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1695,0,0
2023123108,2023-12-31,2,1,23,PHI,ARI,3,2,33,1,0,"(1:23) (NO HUDDLE, SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 11-A.BROWN TO PHI 42 FOR 9 YARDS (33-A.HAMILTON). ARI-21-G.WILLIAMS WAS INJURED DURING THE PLAY. HE IS OUT.",0,2023,9,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,1717,0,0
2023123108,2023-12-31,2,1,12,PHI,ARI,0,0,100,1,0,TIMEOUT #1 BY ARI AT 01:12.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1728,0,0
2023123108,2023-12-31,2,1,12,PHI,ARI,1,10,42,0,0,(1:12) (SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 88-D.GOEDERT TO PHI 42 FOR NO GAIN (33-A.HAMILTON) [51-K.BARNES].,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,1728,0,0
2023123108,2023-12-31,2,0,49,PHI,ARI,2,10,42,1,0,"(:49) (NO HUDDLE, SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 11-A.BROWN PUSHED OB AT ARI 48 FOR 10 YARDS (24-S.THOMAS).",0,2023,10,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,1751,0,0
