GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,LV,IND
2023123105,2023-12-31,1,10,25,LV,IND,3,8,42,1,0,(10:25) (SHOTGUN) 4-A.O'CONNELL PASS DEEP RIGHT TO 17-D.ADAMS PUSHED OB AT IND 34 FOR 24 YARDS (20-N.CROSS).,0,2023,24,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,275,0,0
2023123105,2023-12-31,1,9,53,LV,IND,1,10,66,0,0,(9:53) 4-A.O'CONNELL SACKED AT IND 43 FOR -9 YARDS (94-TY.LEWIS).,0,2023,-9,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,307,0,0
2023123105,2023-12-31,1,9,11,LV,IND,2,19,57,0,0,(9:11) (SHOTGUN) 4-A.O'CONNELL PASS SHORT RIGHT TO 35-Z.WHITE TO IND 40 FOR 3 YARDS (45-E.SPEED).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,349,0,0
2023123105,2023-12-31,1,8,28,LV,IND,3,16,60,1,0,(8:28) (SHOTGUN) 4-A.O'CONNELL PASS SHORT RIGHT TO 22-A.ABDULLAH TO IND 22 FOR 18 YARDS (40-J.JONES).,0,2023,18,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,392,0,0
2023123105,2023-12-31,1,7,47,LV,IND,1,10,78,0,0,"(7:47) PENALTY ON LV-72-J.ELUEMUNOR, FALSE START, 5 YARDS, ENFORCED AT IND 22 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,22,OPP,1,LV,1,FALSE START,5,433,0,0
2023123105,2023-12-31,1,7,23,LV,IND,1,15,73,0,0,(7:23) (SHOTGUN) 4-A.O'CONNELL PASS SHORT MIDDLE TO 35-Z.WHITE TO IND 23 FOR 4 YARDS (99-D.BUCKNER; 20-N.CROSS).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,457,0,0
2023123105,2023-12-31,1,6,44,LV,IND,2,11,77,0,0,(6:44) 35-Z.WHITE UP THE MIDDLE TO IND 21 FOR 2 YARDS (99-D.BUCKNER).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,23,OPP,0,,0,,0,496,0,0
2023123105,2023-12-31,1,6,6,LV,IND,3,9,79,0,0,(6:06) (SHOTGUN) 4-A.O'CONNELL PASS INCOMPLETE SHORT RIGHT TO 16-J.MEYERS (29-J.BRENTS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,534,0,0
2023123105,2023-12-31,1,6,1,LV,IND,4,9,79,0,0,"(6:01) 2-D.CARLSON 40 YARD FIELD GOAL IS GOOD, CENTER-50-J.BOBENMOYER, HOLDER-6-A.COLE.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,539,0,0
2023123105,2023-12-31,1,5,57,IND,LV,0,0,100,1,0,TIMEOUT AT 05:57.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,543,0,0
2023123105,2023-12-31,1,5,57,IND,LV,0,0,65,1,0,"2-D.CARLSON KICKS 65 YARDS FROM LV 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,543,0,0
2023123105,2023-12-31,1,5,57,IND,LV,1,10,25,0,0,(5:57) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,543,0,0
2023123105,2023-12-31,1,5,52,IND,LV,2,10,25,0,0,(5:52) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT LEFT TO 11-M.PITTMAN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,548,0,0
2023123105,2023-12-31,1,5,48,IND,LV,3,10,25,0,0,(5:48) (SHOTGUN) 10-G.MINSHEW SACKED AT IND 16 FOR -9 YARDS (69-A.BUTLER).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,552,0,0
2023123105,2023-12-31,1,5,3,IND,LV,4,19,16,0,0,"(5:03) 8-R.SANCHEZ PUNTS 51 YARDS TO LV 33, CENTER-46-L.RHODES, FAIR CATCH BY 3-D.CARTER.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,597,0,0
2023123105,2023-12-31,1,4,57,IND,LV,0,0,100,1,0,TIMEOUT AT 04:57.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,603,0,0
2023123105,2023-12-31,1,4,57,LV,IND,1,10,33,0,0,"(4:57) PENALTY ON LV-45-J.JOHNSON, FALSE START, 5 YARDS, ENFORCED AT LV 33 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,33,OWN,1,LV,1,FALSE START,5,603,0,0
2023123105,2023-12-31,1,4,57,LV,IND,1,15,28,0,0,(4:57) 35-Z.WHITE RIGHT TACKLE TO LV 31 FOR 3 YARDS (96-T.BRYAN; 54-D.ODEYINGBO).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,28,OWN,0,,0,,0,603,0,0
2023123105,2023-12-31,1,4,19,LV,IND,2,12,31,0,0,(4:19) 4-A.O'CONNELL PASS SHORT RIGHT TO 17-D.ADAMS PUSHED OB AT LV 38 FOR 7 YARDS (29-J.BRENTS) [90-G.STEWART].,0,2023,7,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,641,0,0
2023123105,2023-12-31,1,3,56,LV,IND,3,5,38,0,0,(3:56) (SHOTGUN) 4-A.O'CONNELL PASS INCOMPLETE SHORT MIDDLE TO 17-D.ADAMS (35-C.LAMMONS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,664,0,0
2023123105,2023-12-31,1,3,51,LV,IND,4,5,38,0,0,"(3:51) 6-A.COLE PUNTS 56 YARDS TO IND 6, CENTER-50-J.BOBENMOYER, FAIR CATCH BY 1-J.DOWNS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,669,0,0
2023123105,2023-12-31,1,3,44,IND,LV,0,0,100,1,0,TIMEOUT AT 03:44.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,676,0,0
2023123105,2023-12-31,1,3,44,IND,LV,1,10,6,0,0,(3:44) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT LEFT TO 83-K.GRANSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,6,OWN,0,,0,,0,676,0,0
2023123105,2023-12-31,1,3,40,IND,LV,2,10,6,0,0,(3:40) (SHOTGUN) 10-G.MINSHEW PASS SHORT LEFT TO 11-M.PITTMAN TO IND 11 FOR 5 YARDS (31-B.FACYSON).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,6,OWN,0,,0,,0,680,0,0
2023123105,2023-12-31,1,2,59,IND,LV,3,5,11,0,0,(2:59) (SHOTGUN) 10-G.MINSHEW SCRAMBLES UP THE MIDDLE TO IND 15 FOR 4 YARDS (41-R.SPILLANE).,0,2023,4,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,11,OWN,0,,0,,0,721,0,0
2023123105,2023-12-31,1,2,14,IND,LV,4,1,15,0,0,"(2:14) 8-R.SANCHEZ PUNTS 48 YARDS TO LV 37, CENTER-46-L.RHODES. 3-D.CARTER TO LV 40 FOR 3 YARDS (43-T.DENBOW, 50-S.OLUBI).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,766,0,0
2023123105,2023-12-31,1,2,3,IND,LV,0,0,100,1,0,TIMEOUT AT 02:03.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,777,0,0
2023123105,2023-12-31,1,2,3,LV,IND,1,10,40,0,0,(2:03) 4-A.O'CONNELL PASS INCOMPLETE DEEP LEFT TO 17-D.ADAMS [99-D.BUCKNER].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,777,0,0
2023123105,2023-12-31,1,1,56,LV,IND,2,10,40,1,0,(1:56) (SHOTGUN) 4-A.O'CONNELL PASS SHORT RIGHT TO 16-J.MEYERS TO IND 47 FOR 13 YARDS (29-J.BRENTS).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,784,0,0
2023123105,2023-12-31,1,1,29,LV,IND,1,10,53,0,0,"(1:29) (NO HUDDLE, SHOTGUN) 4-A.O'CONNELL PASS SHORT LEFT TO 81-A.HOOPER TO IND 40 FOR 7 YARDS (35-C.LAMMONS).",0,2023,7,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,811,0,0
2023123105,2023-12-31,1,0,52,LV,IND,2,3,60,0,0,"(:52) 35-Z.WHITE UP THE MIDDLE TO IND 38 FOR 2 YARDS (45-E.SPEED, 51-K.PAYE).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,40,OPP,0,,0,,0,848,0,0
2023123105,2023-12-31,1,0,13,LV,IND,3,1,62,0,0,(:13) 4-A.O'CONNELL PASS INCOMPLETE SHORT RIGHT TO 16-J.MEYERS (44-Z.FRANKLIN).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,887,0,0
2023123105,2023-12-31,1,0,2,LV,IND,4,1,62,0,0,"(:02) (RUN FORMATION) PENALTY ON LV-72-J.ELUEMUNOR, FALSE START, 4 YARDS, ENFORCED AT IND 38 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,38,OPP,1,LV,1,FALSE START,4,898,0,0
2023123105,2023-12-31,1,0,2,LV,IND,4,5,58,0,0,"(:02) 6-A.COLE PUNTS 36 YARDS TO IND 6, CENTER-50-J.BOBENMOYER, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,898,0,0
2023123105,2023-12-31,1,0,0,IND,LV,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023123105,2023-12-31,2,15,0,IND,LV,1,10,6,0,0,"(15:00) (SHOTGUN) 28-J.TAYLOR UP THE MIDDLE TO IND 8 FOR 2 YARDS (95-J.JENKINS, 25-T.MOEHRIG).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,6,OWN,0,,0,,0,900,0,0
2023123105,2023-12-31,2,14,25,IND,LV,2,8,8,0,0,(14:25) (SHOTGUN) 28-J.TAYLOR UP THE MIDDLE TO IND 8 FOR NO GAIN (69-A.BUTLER).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,8,OWN,0,,0,,0,935,0,0
2023123105,2023-12-31,2,13,43,IND,LV,3,8,8,1,0,(13:43) (SHOTGUN) 10-G.MINSHEW PASS SHORT LEFT TO 86-W.MALLORY TO IND 27 FOR 19 YARDS (41-R.SPILLANE).,0,2023,19,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,8,OWN,0,,0,,0,977,0,0
2023123105,2023-12-31,2,13,18,IND,LV,1,10,27,0,0,"(13:18) (NO HUDDLE, SHOTGUN) 27-T.SERMON RIGHT TACKLE TO IND 31 FOR 4 YARDS (39-N.HOBBS). PENALTY ON IND-72-B.SMITH, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT IND 27 - NO PLAY.",0,2023,4,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT TACKLE,27,OWN,1,IND,1,OFFENSIVE HOLDING,10,1002,0,0
2023123105,2023-12-31,2,12,54,IND,LV,1,20,17,0,0,(12:54) (SHOTGUN) 10-G.MINSHEW PASS SHORT LEFT TO 11-M.PITTMAN TO IND 23 FOR 6 YARDS (21-A.ROBERTSON).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,1026,0,0
2023123105,2023-12-31,2,12,13,IND,LV,2,14,23,0,0,(12:13) (SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 1-J.DOWNS TO IND 26 FOR 3 YARDS (39-N.HOBBS) [98-M.CROSBY].,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,1067,0,0
2023123105,2023-12-31,2,11,32,IND,LV,3,11,26,0,0,(11:32) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT MIDDLE TO 81-M.ALIE-COX.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,1108,0,0
2023123105,2023-12-31,2,11,28,IND,LV,4,11,26,0,0,"(11:28) 8-R.SANCHEZ PUNTS 50 YARDS TO LV 24, CENTER-46-L.RHODES, FAIR CATCH BY 3-D.CARTER.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,1112,0,0
2023123105,2023-12-31,2,11,21,IND,LV,0,0,100,1,0,TIMEOUT AT 11:21.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1119,0,0
2023123105,2023-12-31,2,11,21,LV,IND,1,10,24,0,0,"(11:21) 35-Z.WHITE UP THE MIDDLE TO LV 29 FOR 5 YARDS (44-Z.FRANKLIN, 29-J.BRENTS).",0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,24,OWN,0,,0,,0,1119,0,0
2023123105,2023-12-31,2,10,50,LV,IND,2,5,29,0,0,"(10:50) 35-Z.WHITE UP THE MIDDLE TO LV 32 FOR 3 YARDS (93-E.JOHNSON; 96-T.BRYAN). PENALTY ON IND-35-C.LAMMONS, ILLEGAL USE OF HANDS, 5 YARDS, ENFORCED AT LV 32.",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,29,OWN,1,IND,0,ILLEGAL USE OF HANDS,5,1150,0,0
2023123105,2023-12-31,2,10,27,LV,IND,1,10,37,0,0,"(10:27) 35-Z.WHITE UP THE MIDDLE TO LV 41 FOR 4 YARDS (35-C.LAMMONS, 44-Z.FRANKLIN).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,37,OWN,0,,0,,0,1173,0,0
2023123105,2023-12-31,2,9,51,LV,IND,2,6,41,0,0,(9:51) (SHOTGUN) 4-A.O'CONNELL PASS SHORT LEFT TO 16-J.MEYERS TO LV 43 FOR 2 YARDS (45-E.SPEED).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,1209,0,0
2023123105,2023-12-31,2,9,13,LV,IND,3,4,43,1,0,(9:13) (SHOTGUN) 4-A.O'CONNELL PASS SHORT MIDDLE TO 17-D.ADAMS TO LV 48 FOR 5 YARDS (45-E.SPEED) [99-D.BUCKNER].,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,1247,0,0
2023123105,2023-12-31,2,8,38,LV,IND,1,10,48,0,0,"(8:38) (SHOTGUN) 35-Z.WHITE UP THE MIDDLE TO IND 46 FOR 6 YARDS (48-R.HARRISON, 52-S.EBUKAM).",0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,48,OWN,0,,0,,0,1282,0,0
2023123105,2023-12-31,2,8,2,LV,IND,2,4,54,0,0,(8:02) 35-Z.WHITE RIGHT GUARD TO IND 43 FOR 3 YARDS (44-Z.FRANKLIN; 51-K.PAYE).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,46,OPP,0,,0,,0,1318,0,0
2023123105,2023-12-31,2,7,18,LV,IND,3,1,57,0,0,(7:18) 4-A.O'CONNELL PASS INCOMPLETE DEEP MIDDLE TO 11-T.TUCKER.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,1362,0,0
2023123105,2023-12-31,2,7,12,LV,IND,4,1,57,0,0,"(7:12) (RUN FORMATION) PENALTY ON LV, DELAY OF GAME, 5 YARDS, ENFORCED AT IND 43 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,43,OPP,1,LV,1,DELAY OF GAME,5,1368,0,0
2023123105,2023-12-31,2,7,12,LV,IND,4,6,52,0,0,"(7:12) 6-A.COLE PUNTS 38 YARDS TO IND 10, CENTER-50-J.BOBENMOYER, FAIR CATCH BY 1-J.DOWNS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,1368,0,0
2023123105,2023-12-31,2,7,5,IND,LV,0,0,100,1,0,TIMEOUT AT 07:05.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1375,0,0
2023123105,2023-12-31,2,7,5,IND,LV,1,10,10,1,0,(7:05) 10-G.MINSHEW PASS SHORT LEFT TO 11-M.PITTMAN PUSHED OB AT IND 21 FOR 11 YARDS (25-T.MOEHRIG).,0,2023,11,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,1375,0,0
2023123105,2023-12-31,2,6,30,IND,LV,1,10,21,0,0,(6:30) (SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 28-J.TAYLOR TO IND 29 FOR 8 YARDS (18-J.JONES).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,1410,0,0
2023123105,2023-12-31,2,5,53,IND,LV,2,2,29,1,0,"(5:53) 28-J.TAYLOR UP THE MIDDLE TO IND 33 FOR 4 YARDS (5-D.DEABLO, 95-J.JENKINS).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,29,OWN,0,,0,,0,1447,0,0
2023123105,2023-12-31,2,5,11,IND,LV,1,10,33,0,0,(5:11) (SHOTGUN) 10-G.MINSHEW PASS SHORT LEFT TO 27-T.SERMON TO IND 40 FOR 7 YARDS (21-A.ROBERTSON).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,1489,0,0
2023123105,2023-12-31,2,4,44,IND,LV,2,3,40,0,0,"(4:44) (NO HUDDLE, SHOTGUN) 10-G.MINSHEW PASS SHORT MIDDLE TO 27-T.SERMON TO IND 42 FOR 2 YARDS (1-M.EPPS).",0,2023,2,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,1516,0,0
2023123105,2023-12-31,2,4,2,IND,LV,3,1,42,1,0,"(4:02) 65-J.SILLS REPORTED IN AS ELIGIBLE.  10-G.MINSHEW PASS DEEP RIGHT TO 14-A.PIERCE FOR 58 YARDS, TOUCHDOWN.",0,2023,58,UNDER CENTER,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,1558,0,0
2023123105,2023-12-31,2,3,53,IND,LV,0,0,85,1,0,"7-M.GAY EXTRA POINT IS GOOD, CENTER-46-L.RHODES, HOLDER-8-R.SANCHEZ.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1567,0,0
2023123105,2023-12-31,2,3,53,IND,LV,0,0,100,1,0,TIMEOUT AT 03:53.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1567,0,0
