GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,GB,MIN
2023123114,2023-12-31,1,9,1,GB,MIN,3,3,51,1,0,"(9:01) (NO HUDDLE, SHOTGUN) 10-J.LOVE PASS SHORT MIDDLE TO 80-B.MELTON TO MIN 37 FOR 12 YARDS (24-C.BYNUM, 40-I.PACE).",0,2023,12,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,17,359,0,0
2023123114,2023-12-31,1,8,17,GB,MIN,1,10,63,1,0,(8:17) 33-A.JONES LEFT END PUSHED OB AT MIN 18 FOR 19 YARDS (44-J.METELLUS).,0,2023,19,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,37,OPP,0,,0,,0,17,403,0,0
2023123114,2023-12-31,1,7,38,GB,MIN,1,10,82,0,0,"(7:38) (SHOTGUN) 28-A.DILLON LEFT GUARD TO MIN 16 FOR 2 YARDS (95-K.TONGA, 97-H.PHILLIPS).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,18,OPP,0,,0,,0,17,442,0,0
2023123114,2023-12-31,1,6,57,GB,MIN,2,8,84,0,0,(6:57) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT MIDDLE TO 80-B.MELTON (97-H.PHILLIPS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,17,483,0,0
2023123114,2023-12-31,1,6,53,GB,MIN,3,8,84,0,0,(6:53) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE DEEP LEFT TO 18-M.HEATH [91-P.JONES].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,17,487,0,0
2023123114,2023-12-31,1,6,47,GB,MIN,4,8,84,0,0,"(6:47) 17-A.CARLSON 34 YARD FIELD GOAL IS GOOD, CENTER-42-M.ORZECH, HOLDER-19-D.WHELAN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,17,493,0,0
2023123114,2023-12-31,1,6,43,MIN,GB,0,0,100,1,0,TIMEOUT AT 06:43.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,497,0,0
2023123114,2023-12-31,1,6,43,MIN,GB,0,0,65,1,0,"17-A.CARLSON KICKS 65 YARDS FROM GB 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,17,497,0,0
2023123114,2023-12-31,1,6,43,MIN,GB,1,10,25,0,0,(6:43) 32-T.CHANDLER LEFT TACKLE TO MIN 28 FOR 3 YARDS (52-R.GARY).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,17,497,0,0
2023123114,2023-12-31,1,6,4,MIN,GB,2,7,28,0,0,(6:04) (SHOTGUN) 16-J.HALL PASS SHORT MIDDLE INTENDED FOR 86-J.MUNDT INTERCEPTED BY 35-C.BALLENTINE AT MIN 33. 35-C.BALLENTINE TO MIN 33 FOR NO GAIN (86-J.MUNDT).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,1,0,0,0,0,,28,OWN,0,,0,,0,17,536,0,0
2023123114,2023-12-31,1,5,58,GB,MIN,1,10,67,0,0,(5:58) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 11-J.REED TO MIN 33 FOR NO GAIN (44-J.METELLUS).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,17,542,0,0
2023123114,2023-12-31,1,5,15,GB,MIN,2,10,67,1,0,"(5:15) (SHOTGUN) 10-J.LOVE PASS DEEP MIDDLE TO 11-J.REED FOR 33 YARDS, TOUCHDOWN.",0,2023,33,SHOTGUN,PASS,0,1,0,1,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,17,585,0,0
2023123114,2023-12-31,1,5,10,GB,MIN,0,0,85,1,0,"17-A.CARLSON EXTRA POINT IS GOOD, CENTER-42-M.ORZECH, HOLDER-19-D.WHELAN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,17,590,0,0
2023123114,2023-12-31,1,5,10,MIN,GB,0,0,100,1,0,TIMEOUT AT 05:10.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,590,0,0
2023123114,2023-12-31,1,5,10,MIN,GB,0,0,65,1,0,17-A.CARLSON KICKS 66 YARDS FROM GB 35 TO MIN -1. 26-K.NWANGWU TO MIN 20 FOR 21 YARDS (45-ER.WILSON).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,17,590,0,0
2023123114,2023-12-31,1,5,5,MIN,GB,1,10,20,0,0,(5:05) 32-T.CHANDLER UP THE MIDDLE TO MIN 29 FOR 9 YARDS (7-Q.WALKER; 25-K.NIXON).,0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,20,OWN,0,,0,,0,17,595,0,0
2023123114,2023-12-31,1,4,25,MIN,GB,2,1,29,1,0,(4:25) (SHOTGUN) 32-T.CHANDLER LEFT GUARD TO MIN 38 FOR 9 YARDS (58-I.MCDUFFIE).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,29,OWN,0,,0,,0,17,635,0,0
2023123114,2023-12-31,1,3,39,MIN,GB,1,10,38,0,0,"(3:39) PENALTY ON GB-97-K.CLARK, ENCROACHMENT, 5 YARDS, ENFORCED AT MIN 38 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,38,OWN,1,GB,1,ENCROACHMENT,5,17,681,0,0
2023123114,2023-12-31,1,3,24,MIN,GB,1,5,43,0,0,(3:24) 32-T.CHANDLER RIGHT END TO MIN 44 FOR 1 YARD (95-D.WYATT; 37-C.VALENTINE).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,43,OWN,0,,0,,0,17,696,0,0
2023123114,2023-12-31,1,2,46,MIN,GB,2,4,44,0,0,(2:46) (SHOTGUN) 16-J.HALL PASS INCOMPLETE DEEP LEFT TO 18-J.JEFFERSON (35-C.BALLENTINE).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,17,734,0,0
2023123114,2023-12-31,1,2,41,MIN,GB,3,4,44,0,0,(2:41) (SHOTGUN) 16-J.HALL PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,17,739,0,0
2023123114,2023-12-31,1,2,34,MIN,GB,4,4,44,0,0,"(2:34) 14-R.WRIGHT PUNTS 30 YARDS TO GB 26, CENTER-42-A.DEPAOLA, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,17,746,0,0
2023123114,2023-12-31,1,2,28,GB,MIN,1,10,26,1,0,(2:28) 28-A.DILLON RIGHT GUARD TO GB 37 FOR 11 YARDS (5-M.BLACKMON).,0,2023,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,26,OWN,0,,0,,0,17,752,0,0
2023123114,2023-12-31,1,2,28,MIN,GB,0,0,100,1,0,TIMEOUT AT 02:28.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,752,0,0
2023123114,2023-12-31,1,1,53,GB,MIN,1,10,37,0,0,(1:53) 28-A.DILLON LEFT GUARD TO GB 39 FOR 2 YARDS (40-I.PACE).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,37,OWN,0,,0,,0,17,787,0,0
2023123114,2023-12-31,1,1,12,GB,MIN,2,8,39,1,0,(1:12) (SHOTGUN) 10-J.LOVE PASS DEEP RIGHT TO 80-B.MELTON PUSHED OB AT MIN 33 FOR 28 YARDS (21-A.EVANS) [40-I.PACE].,0,2023,28,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,17,828,0,0
2023123114,2023-12-31,1,0,29,GB,MIN,1,10,67,0,0,"(:29) 28-A.DILLON LEFT GUARD TO MIN 26 FOR 7 YARDS (40-I.PACE). PENALTY ON MIN-90-J.BULLARD, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT MIN 33 - NO PLAY.",0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT GUARD,33,OPP,1,MIN,1,DEFENSIVE OFFSIDE,5,17,871,0,0
2023123114,2023-12-31,2,15,0,GB,MIN,1,5,72,0,0,(15:00) (SHOTGUN) 33-A.JONES LEFT TACKLE TO MIN 26 FOR 2 YARDS (91-P.JONES).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,28,OPP,0,,0,,0,17,900,0,0
2023123114,2023-12-31,1,0,0,GB,MIN,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,900,0,0
2023123114,2023-12-31,2,14,25,GB,MIN,2,3,74,0,0,"(14:25) 33-A.JONES RIGHT TACKLE TO MIN 24 FOR 2 YARDS (40-I.PACE, 95-K.TONGA).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,26,OPP,0,,0,,0,17,935,0,0
2023123114,2023-12-31,2,14,3,GB,MIN,3,1,76,0,0,(14:03) (NO HUDDLE) 10-J.LOVE UP THE MIDDLE TO MIN 24 FOR NO GAIN (22-H.SMITH).,0,2023,0,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,24,OPP,0,,0,,0,17,957,0,0
2023123114,2023-12-31,2,13,24,GB,MIN,4,1,76,0,0,(13:24) 10-J.LOVE PASS INCOMPLETE DEEP LEFT TO 80-B.MELTON.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,17,996,0,0
2023123114,2023-12-31,2,13,24,GB,MIN,0,0,100,1,0,TIMEOUT #1 BY GB AT 13:24.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,996,0,0
2023123114,2023-12-31,2,13,19,MIN,GB,0,0,100,1,0,TIMEOUT AT 13:19.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,1001,0,0
2023123114,2023-12-31,2,13,19,MIN,GB,1,10,24,0,0,(13:19) 2-A.MATTISON RIGHT TACKLE TO MIN 28 FOR 4 YARDS (25-K.NIXON).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,24,OWN,0,,0,,0,17,1001,0,0
2023123114,2023-12-31,2,12,40,MIN,GB,2,6,28,1,0,"(12:40) (NO HUDDLE, SHOTGUN) 16-J.HALL PASS SHORT RIGHT TO 18-J.JEFFERSON RAN OB AT MIN 41 FOR 13 YARDS.",0,2023,13,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,17,1040,0,0
2023123114,2023-12-31,2,11,58,MIN,GB,1,10,41,1,0,(11:58) 16-J.HALL PASS SHORT MIDDLE TO 3-J.ADDISON TO GB 39 FOR 20 YARDS (35-C.BALLENTINE) [93-T.SLATON].,0,2023,20,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,17,1082,0,0
2023123114,2023-12-31,2,11,18,MIN,GB,1,10,61,0,0,"(11:18) (NO HUDDLE, SHOTGUN) 2-A.MATTISON LEFT GUARD TO GB 35 FOR 4 YARDS (55-K.ENAGBARE, 90-L.VAN NESS).",0,2023,4,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,39,OPP,0,,0,,0,17,1122,0,0
