GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,NYJ,CLE
2023122800,2023-12-28,2,8,19,CLE,NYJ,2,6,84,0,0,(8:19) (SHOTGUN) 15-J.FLACCO PASS SHORT LEFT TO 88-H.BRYANT TO NYJ 11 FOR 5 YARDS (56-QU.WILLIAMS; 57-C.MOSLEY).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,1301,0,0
2023122800,2023-12-28,2,7,42,CLE,NYJ,3,1,89,1,0,(7:42) 15-J.FLACCO RIGHT GUARD TO NYJ 8 FOR 3 YARDS (91-J.FRANKLIN-MYERS).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,11,OPP,0,,0,,0,1338,0,0
2023122800,2023-12-28,2,7,6,CLE,NYJ,1,8,92,0,0,(7:06) 15-J.FLACCO PASS INCOMPLETE SHORT RIGHT TO 8-E.MOORE.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,1374,0,0
2023122800,2023-12-28,2,7,1,CLE,NYJ,2,8,92,0,0,(7:01) 53-N.HARRIS REPORTED IN AS ELIGIBLE.  34-J.FORD RIGHT GUARD TO NYJ 8 FOR NO GAIN (11-J.JOHNSON).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,8,OPP,0,,0,,0,1379,0,0
2023122800,2023-12-28,2,6,20,CLE,NYJ,3,8,92,1,0,"(6:20) (SHOTGUN) 15-J.FLACCO PASS SHORT LEFT TO 8-E.MOORE FOR 8 YARDS, TOUCHDOWN.",0,2023,8,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,1420,0,0
2023122800,2023-12-28,2,6,15,CLE,NYJ,0,0,100,1,0,TIMEOUT AT 06:15.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1425,0,0
2023122800,2023-12-28,2,6,15,CLE,NYJ,0,0,85,1,0,"36-R.PATTERSON EXTRA POINT IS GOOD, CENTER-47-C.HUGHLETT, HOLDER-39-M.HAACK.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1425,0,0
2023122800,2023-12-28,2,6,15,NYJ,CLE,1,10,25,0,0,(6:15) 14-T.SIEMIAN SACKED AT NYJ 18 FOR -7 YARDS (95-M.GARRETT).,0,2023,-7,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1425,0,0
2023122800,2023-12-28,2,6,15,NYJ,CLE,0,0,65,1,0,"36-R.PATTERSON KICKS 65 YARDS FROM CLE 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1425,0,0
2023122800,2023-12-28,2,5,32,NYJ,CLE,2,17,18,0,0,(5:32) (SHOTGUN) 14-T.SIEMIAN PASS INCOMPLETE SHORT RIGHT TO 82-X.GIPSON (0-G.NEWSOME) [95-M.GARRETT].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,1468,0,0
2023122800,2023-12-28,2,5,29,NYJ,CLE,3,17,18,0,0,(5:29) (SHOTGUN) 14-T.SIEMIAN PASS SHORT RIGHT TO 82-X.GIPSON TO NYJ 33 FOR 15 YARDS (23-M.EMERSON).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,1471,0,0
2023122800,2023-12-28,2,4,45,NYJ,CLE,4,2,33,0,0,"(4:45) 5-T.MORSTEAD PUNTS 49 YARDS TO CLE 18, CENTER-42-T.HENNESSY, FAIR CATCH BY 11-J.PROCHE.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,1515,0,0
2023122800,2023-12-28,2,4,39,CLE,NYJ,1,10,18,0,0,(4:39) 15-J.FLACCO PASS SHORT LEFT TO 88-H.BRYANT TO CLE 27 FOR 9 YARDS (57-C.MOSLEY).,0,2023,9,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,1521,0,0
2023122800,2023-12-28,2,4,39,CLE,NYJ,0,0,100,1,0,TIMEOUT AT 04:39.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1521,0,0
2023122800,2023-12-28,2,4,2,CLE,NYJ,2,1,27,1,0,"(4:02) 68-M.DUNN REPORTED IN AS ELIGIBLE.  27-K.HUNT RIGHT TACKLE TO CLE 32 FOR 5 YARDS (56-QU.WILLIAMS, 57-C.MOSLEY).",0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,27,OWN,0,,0,,0,1558,0,0
2023122800,2023-12-28,2,3,19,CLE,NYJ,1,10,32,0,0,"(3:19) (SHOTGUN) 27-K.HUNT LEFT GUARD TO CLE 35 FOR 3 YARDS (94-S.THOMAS, 95-Q.WILLIAMS). PENALTY ON NYJ-95-Q.WILLIAMS, FACE MASK, 15 YARDS, ENFORCED AT CLE 35.",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT GUARD,32,OWN,1,NYJ,0,FACE MASK,15,1601,0,0
2023122800,2023-12-28,2,2,53,CLE,NYJ,1,10,100,0,0,"(2:53) 34-J.FORD LEFT TACKLE TO 50 FOR NO GAIN (95-Q.WILLIAMS, 21-A.DAVIS).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,0,OPP,0,,0,,0,1627,0,0
2023122800,2023-12-28,2,2,13,CLE,NYJ,2,10,100,1,0,"(2:13) (SHOTGUN) 15-J.FLACCO PASS SHORT LEFT INTENDED FOR 85-D.NJOKU INTERCEPTED BY 11-J.JOHNSON AT CLE 37. 11-J.JOHNSON FOR 37 YARDS, TOUCHDOWN.",0,2023,37,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,1,0,0,0,0,,0,OPP,0,,0,,0,1667,0,0
2023122800,2023-12-28,2,2,2,CLE,NYJ,1,10,25,0,0,(2:02) (SHOTGUN) 34-J.FORD LEFT GUARD TO CLE 28 FOR 3 YARDS (72-M.CLEMONS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,1678,0,0
2023122800,2023-12-28,2,2,2,CLE,NYJ,0,0,65,1,0,"9-G.ZUERLEIN KICKS 65 YARDS FROM NYJ 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1678,0,0
2023122800,2023-12-28,2,2,2,CLE,NYJ,0,0,15,1,0,"9-G.ZUERLEIN EXTRA POINT IS GOOD, CENTER-42-T.HENNESSY, HOLDER-5-T.MORSTEAD.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,1678,0,0
2023122800,2023-12-28,2,1,58,CLE,NYJ,2,7,28,1,0,(1:58) (SHOTGUN) 15-J.FLACCO PASS DEEP LEFT TO 8-E.MOORE TO 50 FOR 22 YARDS (57-C.MOSLEY). CLE-8-E.MOORE WAS INJURED DURING THE PLAY.,0,2023,22,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,1682,0,0
2023122800,2023-12-28,2,1,58,CLE,NYJ,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1682,0,0
2023122800,2023-12-28,2,1,41,CLE,NYJ,1,10,100,1,0,"(1:41) (SHOTGUN) 15-J.FLACCO PASS SHORT LEFT TO 34-J.FORD FOR 50 YARDS, TOUCHDOWN.",0,2023,50,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1699,0,0
2023122800,2023-12-28,2,1,41,CLE,NYJ,0,0,100,1,0,TIMEOUT #1 BY CLE AT 01:41.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1699,0,0
2023122800,2023-12-28,2,1,25,NYJ,CLE,0,0,65,1,0,"36-R.PATTERSON KICKS 65 YARDS FROM CLE 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1715,0,0
2023122800,2023-12-28,2,1,25,CLE,NYJ,0,0,85,1,0,"36-R.PATTERSON EXTRA POINT IS GOOD, CENTER-47-C.HUGHLETT, HOLDER-39-M.HAACK.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1715,0,0
2023122800,2023-12-28,2,1,25,NYJ,CLE,1,5,30,0,0,(1:25) (SHOTGUN) 14-T.SIEMIAN PASS SHORT MIDDLE TO 20-BRE.HALL TO NYJ 31 FOR 1 YARD (44-S.TAKITAKI; 6-J.OWUSU-KORAMOAH).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,1715,0,0
2023122800,2023-12-28,2,1,25,NYJ,CLE,1,10,25,0,0,"(1:25) (SHOTGUN) PENALTY ON CLE-95-M.GARRETT, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT NYJ 25 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,25,OWN,1,CLE,1,DEFENSIVE OFFSIDE,5,1715,0,0
2023122800,2023-12-28,2,1,3,NYJ,CLE,2,4,31,1,0,"(1:03) (NO HUDDLE, SHOTGUN) 14-T.SIEMIAN PASS SHORT LEFT TO 17-G.WILSON TO NYJ 41 FOR 10 YARDS (23-M.EMERSON).",0,2023,10,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,1737,0,0
2023122800,2023-12-28,2,0,56,NYJ,CLE,0,0,100,1,0,TIMEOUT #1 BY NYJ AT 00:56.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1744,0,0
2023122800,2023-12-28,2,0,56,NYJ,CLE,1,10,41,0,0,(:56) (SHOTGUN) 14-T.SIEMIAN PASS SHORT RIGHT TO 83-T.CONKLIN TO NYJ 48 FOR 7 YARDS (44-S.TAKITAKI).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,1744,0,0
2023122800,2023-12-28,2,0,33,NYJ,CLE,2,3,48,1,0,"(:33) (NO HUDDLE, SHOTGUN) 14-T.SIEMIAN PASS DEEP LEFT TO 83-T.CONKLIN TO CLE 32 FOR 20 YARDS (37-DA.BELL).",0,2023,20,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,1767,0,0
2023122800,2023-12-28,2,0,25,NYJ,CLE,1,10,68,0,0,"(:25) (SHOTGUN) 14-T.SIEMIAN PASS SHORT LEFT TO 20-BRE.HALL TO CLE 32 FOR NO GAIN (93-S.HARRIS) [95-M.GARRETT]. PENALTY ON NYJ-77-M.BECTON, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT CLE 32 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,32,OPP,1,NYJ,1,OFFENSIVE HOLDING,10,1775,0,0
2023122800,2023-12-28,2,0,25,NYJ,CLE,0,0,100,1,0,TIMEOUT #2 BY NYJ AT 00:25.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1775,0,0
2023122800,2023-12-28,2,0,19,NYJ,CLE,1,20,58,0,0,"(:19) (SHOTGUN) 14-T.SIEMIAN PASS SHORT RIGHT TO 82-X.GIPSON TO CLE 28 FOR 14 YARDS (33-R.HICKMAN, 6-J.OWUSU-KORAMOAH).",0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,1781,0,0
2023122800,2023-12-28,2,0,3,NYJ,CLE,0,0,100,1,0,TIMEOUT #3 BY NYJ AT 00:03.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1797,0,0
2023122800,2023-12-28,2,0,3,NYJ,CLE,2,6,72,0,0,"(:03) 9-G.ZUERLEIN 46 YARD FIELD GOAL IS GOOD, CENTER-42-T.HENNESSY, HOLDER-5-T.MORSTEAD.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,1797,0,0
2023122800,2023-12-28,2,0,0,CLE,NYJ,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023122800,2023-12-28,3,15,0,NYJ,CLE,0,0,65,1,0,36-R.PATTERSON KICKS 61 YARDS FROM CLE 35 TO NYJ 4. 82-X.GIPSON PUSHED OB AT NYJ 29 FOR 25 YARDS (43-M.DIABATE).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023122800,2023-12-28,3,14,56,NYJ,CLE,1,10,29,0,0,(14:56) 20-BRE.HALL RIGHT TACKLE TO NYJ 33 FOR 4 YARDS (93-S.HARRIS).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,29,OWN,0,,0,,0,1804,0,0
2023122800,2023-12-28,3,14,15,NYJ,CLE,2,6,33,1,0,(14:15) 20-BRE.HALL RIGHT TACKLE RAN OB AT 50 FOR 17 YARDS (21-D.WARD).,0,2023,17,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,33,OWN,0,,0,,0,1845,0,0
2023122800,2023-12-28,3,13,38,NYJ,CLE,1,10,100,0,0,(13:38) 20-BRE.HALL RIGHT TACKLE TO CLE 44 FOR 6 YARDS (37-DA.BELL).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,0,OPP,0,,0,,0,1882,0,0
2023122800,2023-12-28,3,12,58,NYJ,CLE,2,4,56,0,0,(12:58) (SHOTGUN) 25-I.ABANIKANDA RIGHT GUARD TO CLE 41 FOR 3 YARDS (96-J.ELLIOTT).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,44,OPP,0,,0,,0,1922,0,0
2023122800,2023-12-28,3,12,24,NYJ,CLE,0,0,100,1,0,TIMEOUT #1 BY NYJ AT 12:24.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1956,0,0
2023122800,2023-12-28,3,12,24,NYJ,CLE,3,1,59,1,0,(12:24) 20-BRE.HALL LEFT END TO CLE 31 FOR 10 YARDS (44-S.TAKITAKI).,0,2023,10,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,41,OPP,0,,0,,0,1956,0,0
2023122800,2023-12-28,3,11,44,NYJ,CLE,1,10,69,0,0,"(11:44) 14-T.SIEMIAN PASS SHORT LEFT TO 20-BRE.HALL TO CLE 30 FOR 1 YARD (42-T.FIELDS, 93-S.HARRIS).",0,2023,1,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,1996,0,0
2023122800,2023-12-28,3,10,58,NYJ,CLE,2,9,70,1,0,(10:58) (SHOTGUN) 14-T.SIEMIAN PASS DEEP MIDDLE TO 16-J.BROWNLEE TO CLE 6 FOR 24 YARDS (1-J.THORNHILL).,0,2023,24,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,2042,0,0
2023122800,2023-12-28,3,10,20,NYJ,CLE,1,6,94,0,0,(10:20) 20-BRE.HALL LEFT GUARD TO CLE 8 FOR -2 YARDS (37-DA.BELL).,0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,6,OPP,0,,0,,0,2080,0,0
2023122800,2023-12-28,3,9,39,NYJ,CLE,2,8,92,0,0,(9:39) (SHOTGUN) 14-T.SIEMIAN PASS INCOMPLETE SHORT LEFT TO 82-X.GIPSON [95-M.GARRETT].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,2121,0,0
2023122800,2023-12-28,3,9,35,NYJ,CLE,3,8,92,0,0,(9:35) (SHOTGUN) 14-T.SIEMIAN PASS INCOMPLETE SHORT RIGHT TO 17-G.WILSON (0-G.NEWSOME).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,2125,0,0
2023122800,2023-12-28,3,9,31,NYJ,CLE,4,13,87,0,0,"(9:31) 9-G.ZUERLEIN 31 YARD FIELD GOAL IS BLOCKED (93-S.HARRIS), CENTER-42-T.HENNESSY, HOLDER-5-T.MORSTEAD, RECOVERED BY NYJ-61-M.MITCHELL AT CLE 16.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,2129,0,0
2023122800,2023-12-28,3,9,27,CLE,NYJ,1,10,16,0,0,(9:27) (SHOTGUN) 15-J.FLACCO PASS SHORT LEFT TO 18-DAV.BELL TO CLE 17 FOR 1 YARD (4-D.REED).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,2133,0,0
2023122800,2023-12-28,3,9,27,CLE,NYJ,0,0,100,1,0,TIMEOUT AT 09:27.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2133,0,0
2023122800,2023-12-28,3,8,51,CLE,NYJ,2,9,17,0,0,"(8:51) (SHOTGUN) 34-J.FORD RIGHT TACKLE TO CLE 18 FOR 1 YARD (3-J.WHITEHEAD). FUMBLES (3-J.WHITEHEAD), RECOVERED BY NYJ-3-J.WHITEHEAD AT CLE 19. THE REPLAY OFFICIAL REVIEWED THE RUNNER WAS NOT DOWN BY CONTACT RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 34-J.FORD RIGHT TACKLE TO CLE 17 FOR NO GAIN (3-J.WHITEHEAD).",0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,1,0,0,0,RIGHT TACKLE,17,OWN,0,,0,,0,2169,0,0
2023122800,2023-12-28,3,8,46,CLE,NYJ,0,0,100,1,0,TIMEOUT AT 08:46.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2174,0,0
2023122800,2023-12-28,3,8,40,CLE,NYJ,3,9,17,0,0,(8:40) (SHOTGUN) 15-J.FLACCO PASS SHORT LEFT TO 18-DAV.BELL TO CLE 23 FOR 6 YARDS (22-T.ADAMS).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,2180,0,0
2023122800,2023-12-28,3,8,1,CLE,NYJ,4,3,23,0,0,"(8:01) 39-M.HAACK PUNTS 44 YARDS TO NYJ 33, CENTER-47-C.HUGHLETT, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,2219,0,0
2023122800,2023-12-28,3,7,54,CLE,NYJ,0,0,100,1,0,TIMEOUT AT 07:54.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2226,0,0
2023122800,2023-12-28,3,7,54,NYJ,CLE,1,10,33,0,0,"(7:54) 14-T.SIEMIAN PASS SHORT RIGHT TO 82-X.GIPSON TO NYJ 39 FOR 6 YARDS (30-D.HARMON, 6-J.OWUSU-KORAMOAH).",0,2023,6,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,2226,0,0
2023122800,2023-12-28,3,7,20,NYJ,CLE,2,4,39,0,0,(7:20) 20-BRE.HALL LEFT TACKLE TO NYJ 37 FOR -2 YARDS (30-D.HARMON).,0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,39,OWN,0,,0,,0,2260,0,0
2023122800,2023-12-28,3,6,38,NYJ,CLE,3,6,37,1,0,(6:38) (SHOTGUN) 14-T.SIEMIAN PASS SHORT LEFT TO 48-N.BAWDEN RAN OB AT NYJ 45 FOR 8 YARDS.,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,2302,0,0
2023122800,2023-12-28,3,6,6,NYJ,CLE,1,10,45,0,0,(6:06) (SHOTGUN) 14-T.SIEMIAN PASS SHORT LEFT TO 20-BRE.HALL TO NYJ 47 FOR 2 YARDS (30-D.HARMON).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,2334,0,0
2023122800,2023-12-28,3,5,25,NYJ,CLE,2,8,47,0,0,(5:25) 20-BRE.HALL RIGHT GUARD TO CLE 46 FOR 7 YARDS (6-J.OWUSU-KORAMOAH).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,47,OWN,0,,0,,0,2375,0,0
2023122800,2023-12-28,3,4,42,NYJ,CLE,3,1,54,1,0,(4:42) 14-T.SIEMIAN RIGHT GUARD TO CLE 44 FOR 2 YARDS (44-S.TAKITAKI).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,46,OPP,0,,0,,0,2418,0,0
2023122800,2023-12-28,3,4,0,NYJ,CLE,1,10,56,0,0,"(4:00) PENALTY ON NYJ-19-I.CHARLES, FALSE START, 5 YARDS, ENFORCED AT CLE 44 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,44,OPP,1,NYJ,1,FALSE START,5,2460,0,0
2023122800,2023-12-28,3,3,41,NYJ,CLE,1,15,51,0,0,(3:41) (SHOTGUN) 14-T.SIEMIAN PASS SHORT RIGHT TO 16-J.BROWNLEE TO CLE 45 FOR 4 YARDS (44-S.TAKITAKI).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,2479,0,0
2023122800,2023-12-28,3,3,3,NYJ,CLE,2,11,55,0,0,(3:03) 14-T.SIEMIAN PASS INCOMPLETE SHORT RIGHT TO 17-G.WILSON.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,2517,0,0
2023122800,2023-12-28,3,2,59,NYJ,CLE,3,11,55,0,0,(2:59) (SHOTGUN) 14-T.SIEMIAN SCRAMBLES UP THE MIDDLE TO CLE 44 FOR 1 YARD (99-Z.SMITH).,0,2023,1,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,2521,0,0
2023122800,2023-12-28,3,2,13,NYJ,CLE,4,10,56,0,0,"(2:13) 5-T.MORSTEAD PUNTS 34 YARDS TO CLE 10, CENTER-42-T.HENNESSY, FAIR CATCH BY 11-J.PROCHE.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,2567,0,0
2023122800,2023-12-28,3,2,7,CLE,NYJ,1,10,10,0,0,(2:07) 15-J.FLACCO PASS INCOMPLETE DEEP RIGHT TO 85-D.NJOKU (1-A.GARDNER).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,2573,0,0
2023122800,2023-12-28,3,2,7,CLE,NYJ,0,0,100,1,0,TIMEOUT AT 02:07.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2573,0,0
2023122800,2023-12-28,3,2,0,CLE,NYJ,2,10,10,0,0,(2:00) (SHOTGUN) 15-J.FLACCO PASS INCOMPLETE SHORT LEFT TO 19-C.TILLMAN (4-D.REED).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,2580,0,0
2023122800,2023-12-28,3,1,55,CLE,NYJ,3,10,10,0,0,"(1:55) (SHOTGUN) 15-J.FLACCO PASS INCOMPLETE SHORT LEFT TO 19-C.TILLMAN. PENALTY ON NYJ-4-D.REED, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT CLE 10 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,10,OWN,1,NYJ,1,DEFENSIVE HOLDING,5,2585,0,0
2023122800,2023-12-28,3,1,49,CLE,NYJ,1,10,15,0,0,"(1:49) 68-M.DUNN REPORTED IN AS ELIGIBLE.  34-J.FORD RIGHT TACKLE TO CLE 20 FOR 5 YARDS (56-QU.WILLIAMS, 3-J.WHITEHEAD).",0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,15,OWN,0,,0,,0,2591,0,0
2023122800,2023-12-28,3,1,9,CLE,NYJ,2,5,20,0,0,"(1:09) 15-J.FLACCO FUMBLES (ABORTED) AT CLE 15, RECOVERED BY CLE-34-J.FORD AT CLE 16. 34-J.FORD TO CLE 18 FOR 2 YARDS (98-B.HECTOR).",0,2023,0,UNDER CENTER,FUMBLES,0,0,0,0,,0,0,0,,0,1,0,0,0,,20,OWN,0,,0,,0,2631,0,0
