GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CLE,BAL
2023100104,2023-10-01,1,9,43,CLE,BAL,4,8,47,0,0,"(9:43) 13-C.BOJORQUEZ PUNTS 33 YARDS TO BAL 20, CENTER-47-C.HUGHLETT, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,317,0,0
2023100104,2023-10-01,1,9,36,CLE,BAL,0,0,100,1,0,TIMEOUT AT 09:36.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,324,0,0
2023100104,2023-10-01,1,9,36,BAL,CLE,1,10,20,0,0,(9:36) (SHOTGUN) 8-L.JACKSON PASS SHORT RIGHT TO 35-G.EDWARDS TO BAL 27 FOR 7 YARDS (5-A.WALKER).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,324,0,0
2023100104,2023-10-01,1,9,11,BAL,CLE,2,3,27,0,0,"(9:11) (NO HUDDLE, SHOTGUN) 8-L.JACKSON SACKED AT BAL 22 FOR -5 YARDS (SACK SPLIT BY 96-J.ELLIOTT AND 94-D.TOMLINSON). CLE-99-Z.SMITH WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.",0,2023,-5,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,349,0,0
2023100104,2023-10-01,1,8,53,BAL,CLE,0,0,100,1,0,TIMEOUT AT 08:53.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,367,0,0
2023100104,2023-10-01,1,8,41,BAL,CLE,3,8,22,0,0,"(8:41) (SHOTGUN) PENALTY ON BAL-64-T.LINDERBAUM, FALSE START, 5 YARDS, ENFORCED AT BAL 22 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,22,OWN,1,BAL,1,FALSE START,5,379,0,0
2023100104,2023-10-01,1,8,16,BAL,CLE,3,13,17,0,0,"(8:16) (SHOTGUN) 8-L.JACKSON PASS SHORT LEFT TO 89-M.ANDREWS TO BAL 24 FOR 7 YARDS (0-G.NEWSOME, 5-A.WALKER).",0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,404,0,0
2023100104,2023-10-01,1,7,43,BAL,CLE,4,6,24,0,0,"(7:43) 11-J.STOUT PUNTS 44 YARDS TO CLE 32, CENTER-69-T.OTT. 11-D.PEOPLES-JONES TO CLE 38 FOR 6 YARDS (40-M.HARRISON).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,437,0,0
2023100104,2023-10-01,1,7,33,CLE,BAL,1,10,38,0,0,(7:33) 34-J.FORD RIGHT TACKLE TO CLE 45 FOR 7 YARDS (95-T.ROBINSON; 0-R.SMITH).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,38,OWN,0,,0,,0,447,0,0
2023100104,2023-10-01,1,7,6,CLE,BAL,2,3,45,0,0,"(7:06) (NO HUDDLE, SHOTGUN) 17-D.THOMPSON-ROBINSON PASS INCOMPLETE DEEP MIDDLE TO 2-A.COOPER [97-B.URBAN].",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,474,0,0
2023100104,2023-10-01,1,6,59,CLE,BAL,3,3,45,1,0,(6:59) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS DEEP LEFT INTENDED FOR 2-A.COOPER INTERCEPTED BY 21-B.STEPHENS (10-A.MAULET) AT BAL 38. 21-B.STEPHENS TO CLE 10 FOR 52 YARDS (17-D.THOMPSON-ROBINSON).,0,2023,52,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,1,0,0,0,0,,45,OWN,0,,0,,0,481,0,0
2023100104,2023-10-01,1,6,42,BAL,CLE,1,10,90,1,0,"(6:42) (SHOTGUN) 8-L.JACKSON LEFT GUARD FOR 10 YARDS, TOUCHDOWN.",0,2023,10,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT GUARD,10,OPP,0,,0,,0,498,0,0
2023100104,2023-10-01,1,6,38,BAL,CLE,0,0,85,1,0,"9-J.TUCKER EXTRA POINT IS GOOD, CENTER-69-T.OTT, HOLDER-11-J.STOUT.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,502,0,0
2023100104,2023-10-01,1,6,38,CLE,BAL,1,10,25,0,0,(6:38) 27-K.HUNT LEFT GUARD TO CLE 31 FOR 6 YARDS (95-T.ROBINSON).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,502,0,0
2023100104,2023-10-01,1,6,38,CLE,BAL,0,0,100,1,0,TIMEOUT AT 06:38.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,502,0,0
2023100104,2023-10-01,1,6,38,CLE,BAL,0,0,65,1,0,"9-J.TUCKER KICKS 65 YARDS FROM BAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,502,0,0
2023100104,2023-10-01,1,6,15,CLE,BAL,2,4,31,1,0,"(6:15) (NO HUDDLE, SHOTGUN) 27-K.HUNT LEFT GUARD TO CLE 35 FOR 4 YARDS (96-B.WASHINGTON).",0,2023,4,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,31,OWN,0,,0,,0,525,0,0
2023100104,2023-10-01,1,5,38,CLE,BAL,1,10,35,0,0,(5:38) 27-K.HUNT RIGHT TACKLE TO CLE 37 FOR 2 YARDS (92-J.MADUBUIKE; 40-M.HARRISON).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,35,OWN,0,,0,,0,562,0,0
2023100104,2023-10-01,1,5,0,CLE,BAL,2,8,37,0,0,(5:00) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS SHORT RIGHT TO 8-E.MOORE TO CLE 44 FOR 7 YARDS (28-R.DARBY).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,600,0,0
2023100104,2023-10-01,1,4,18,CLE,BAL,3,1,44,0,0,"(4:18) (SHOTGUN) 68-M.DUNN REPORTED IN AS ELIGIBLE. DIRECT SNAP TO 88-H.BRYANT.  17-D.THOMPSON-ROBINSON PASS INCOMPLETE DEEP RIGHT TO 2-A.COOPER. PENALTY ON BAL-21-B.STEPHENS, DEFENSIVE PASS INTERFERENCE, 37 YARDS, ENFORCED AT CLE 44 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,44,OWN,1,BAL,1,DEFENSIVE PASS INTERFERENCE,37,642,0,0
2023100104,2023-10-01,1,4,11,CLE,BAL,1,10,81,0,0,(4:11) (SHOTGUN) 53-N.HARRIS REPORTED IN AS ELIGIBLE.  8-E.MOORE LEFT END PUSHED OB AT BAL 39 FOR -20 YARDS (95-T.ROBINSON).,0,2023,-20,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,19,OPP,0,,0,,0,649,0,0
2023100104,2023-10-01,1,3,18,CLE,BAL,2,30,61,0,0,"(3:18) (SHOTGUN) 17-D.THOMPSON-ROBINSON SCRAMBLES UP THE MIDDLE TO BAL 35 FOR 4 YARDS. 17-D.THOMPSON-ROBINSON PASS INCOMPLETE SHORT RIGHT TO 88-H.BRYANT [0-R.SMITH]. PENALTY ON CLE-17-D.THOMPSON-ROBINSON, ILLEGAL FORWARD PASS, 5 YARDS, ENFORCED AT BAL 35.",0,2023,4,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,39,OPP,1,CLE,0,ILLEGAL FORWARD PASS,5,702,0,0
2023100104,2023-10-01,1,3,8,CLE,BAL,3,31,60,0,0,(3:08) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS SHORT MIDDLE TO 34-J.FORD TO BAL 35 FOR 5 YARDS (0-R.SMITH).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,712,0,0
2023100104,2023-10-01,1,2,26,CLE,BAL,4,26,65,0,0,"(2:26) 7-D.HOPKINS 53 YARD FIELD GOAL IS GOOD, CENTER-47-C.HUGHLETT, HOLDER-13-C.BOJORQUEZ.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,754,0,0
2023100104,2023-10-01,1,2,21,BAL,CLE,0,0,65,1,0,7-D.HOPKINS KICKS 67 YARDS FROM CLE 35 TO BAL -2. 13-D.DUVERNAY TO BAL 26 FOR 28 YARDS (28-M.FORD; 6-J.OWUSU-KORAMOAH).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,759,0,0
2023100104,2023-10-01,1,2,21,CLE,BAL,0,0,100,1,0,TIMEOUT AT 02:21.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,759,0,0
2023100104,2023-10-01,1,2,17,BAL,CLE,1,10,26,0,0,(2:17) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE SHORT LEFT TO 4-Z.FLOWERS (23-M.EMERSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,763,0,0
2023100104,2023-10-01,1,2,11,BAL,CLE,2,10,26,0,0,(2:11) (SHOTGUN) 35-G.EDWARDS LEFT END TO BAL 25 FOR -1 YARDS (26-R.MCLEOD).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,26,OWN,0,,0,,0,769,0,0
2023100104,2023-10-01,1,1,27,BAL,CLE,3,11,25,0,0,(1:27) (SHOTGUN) 8-L.JACKSON PASS SHORT RIGHT TO 13-D.DUVERNAY TO BAL 23 FOR -2 YARDS (0-G.NEWSOME).,0,2023,-2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,813,0,0
2023100104,2023-10-01,1,0,51,BAL,CLE,4,13,23,0,0,"(:51) 11-J.STOUT PUNTS 59 YARDS TO CLE 18, CENTER-69-T.OTT. 11-D.PEOPLES-JONES TO CLE 28 FOR 10 YARDS (25-K.SEYMOUR).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,849,0,0
2023100104,2023-10-01,1,0,41,CLE,BAL,0,0,100,1,0,TIMEOUT AT 00:41.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,859,0,0
2023100104,2023-10-01,1,0,41,CLE,BAL,1,10,28,0,0,(:41) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS SHORT RIGHT TO 3-M.GOODWIN PUSHED OB AT CLE 28 FOR NO GAIN (23-R.YA-SIN).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,859,0,0
2023100104,2023-10-01,1,0,0,CLE,BAL,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023100104,2023-10-01,2,15,0,CLE,BAL,2,10,28,0,0,(15:00) 34-J.FORD LEFT TACKLE TO CLE 26 FOR -2 YARDS (24-J.CLOWNEY).,0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,28,OWN,0,,0,,0,900,0,0
2023100104,2023-10-01,2,14,20,CLE,BAL,3,12,26,0,0,(14:20) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS SHORT RIGHT TO 85-D.NJOKU TO CLE 32 FOR 6 YARDS (10-A.MAULET) [50-K.VAN NOY].,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,940,0,0
2023100104,2023-10-01,2,13,41,CLE,BAL,4,6,32,0,0,"(13:41) 13-C.BOJORQUEZ PUNTS 46 YARDS TO BAL 22, CENTER-47-C.HUGHLETT, FAIR CATCH BY 13-D.DUVERNAY.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,979,0,0
2023100104,2023-10-01,2,13,34,BAL,CLE,1,10,22,1,0,(13:34) (SHOTGUN) 43-J.HILL RIGHT END TO BAL 33 FOR 11 YARDS (94-D.TOMLINSON).,0,2023,11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,22,OWN,0,,0,,0,986,0,0
2023100104,2023-10-01,2,13,34,CLE,BAL,0,0,100,1,0,TIMEOUT AT 13:34.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,986,0,0
2023100104,2023-10-01,2,12,54,BAL,CLE,1,10,33,1,0,(12:54) (SHOTGUN) 8-L.JACKSON PASS SHORT RIGHT TO 89-M.ANDREWS TO BAL 45 FOR 12 YARDS (1-J.THORNHILL; 6-J.OWUSU-KORAMOAH).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,1026,0,0
2023100104,2023-10-01,2,12,15,BAL,CLE,1,10,45,0,0,(12:15) 35-G.EDWARDS RIGHT GUARD TO 50 FOR 5 YARDS (44-S.TAKITAKI).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,45,OWN,0,,0,,0,1065,0,0
2023100104,2023-10-01,2,11,37,BAL,CLE,2,5,100,0,0,"(11:37) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE SHORT RIGHT TO 4-Z.FLOWERS. PENALTY ON CLE-21-D.WARD, DEFENSIVE PASS INTERFERENCE, 7 YARDS, ENFORCED AT 50 - NO PLAY. PENALTY ON CLE-23-M.EMERSON, ILLEGAL USE OF HANDS, DECLINED.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,0,OPP,0,CLE,1,DEFENSIVE PASS INTERFERENCE,0,1103,0,0
2023100104,2023-10-01,2,11,34,BAL,CLE,1,10,57,0,0,(11:34) (SHOTGUN) 8-L.JACKSON PASS SHORT RIGHT TO 4-Z.FLOWERS TO CLE 36 FOR 7 YARDS (90-M.HURST; 91-A.WRIGHT).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,1106,0,0
2023100104,2023-10-01,2,10,53,BAL,CLE,2,3,64,0,0,"(10:53) 8-L.JACKSON FUMBLES (ABORTED) AT CLE 39, TOUCHED AT CLE 39, RECOVERED BY CLE-90-M.HURST AT CLE 39.",0,2023,0,UNDER CENTER,FUMBLES,0,0,0,0,,0,0,0,,0,1,0,0,0,,36,OPP,0,,0,,0,1147,0,0
2023100104,2023-10-01,2,10,49,CLE,BAL,0,0,100,1,0,TIMEOUT AT 10:49.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1151,0,0
2023100104,2023-10-01,2,10,49,CLE,BAL,1,10,39,0,0,(10:49) (SHOTGUN) 34-J.FORD LEFT TACKLE TO CLE 43 FOR 4 YARDS (6-P.QUEEN).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,39,OWN,0,,0,,0,1151,0,0
2023100104,2023-10-01,2,10,23,CLE,BAL,2,6,43,0,0,"(10:23) (NO HUDDLE, SHOTGUN) 17-D.THOMPSON-ROBINSON PASS INCOMPLETE SHORT RIGHT TO 34-J.FORD.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,1177,0,0
2023100104,2023-10-01,2,10,21,CLE,BAL,3,6,43,1,0,(10:21) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS SHORT RIGHT TO 85-D.NJOKU TO CLE 49 FOR 6 YARDS (0-R.SMITH).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,1179,0,0
2023100104,2023-10-01,2,10,2,CLE,BAL,1,10,49,0,0,(10:02) (NO HUDDLE) 34-J.FORD RIGHT TACKLE TO CLE 49 FOR NO GAIN (14-K.HAMILTON).,0,2023,0,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,49,OWN,0,,0,,0,1198,0,0
2023100104,2023-10-01,2,9,34,CLE,BAL,2,10,49,0,0,(9:34) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS SHORT RIGHT TO 34-J.FORD PUSHED OB AT BAL 45 FOR 6 YARDS (14-K.HAMILTON).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,1226,0,0
2023100104,2023-10-01,2,8,55,CLE,BAL,3,4,55,0,0,(8:55) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS INCOMPLETE SHORT RIGHT TO 8-E.MOORE (50-K.VAN NOY).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,1265,0,0
2023100104,2023-10-01,2,8,51,CLE,BAL,4,4,55,0,0,"(8:51) 13-C.BOJORQUEZ PUNTS 38 YARDS TO BAL 7, CENTER-47-C.HUGHLETT, DOWNED BY CLE-29-C.MITCHELL.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,1269,0,0
2023100104,2023-10-01,2,8,42,CLE,BAL,0,0,100,1,0,TIMEOUT AT 08:42.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1278,0,0
2023100104,2023-10-01,2,8,42,BAL,CLE,1,10,7,0,0,(8:42) (SHOTGUN) 35-G.EDWARDS RIGHT GUARD TO BAL 11 FOR 4 YARDS (44-S.TAKITAKI).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,7,OWN,0,,0,,0,1278,0,0
2023100104,2023-10-01,2,8,5,BAL,CLE,2,6,11,1,0,(8:05) (SHOTGUN) 35-G.EDWARDS RIGHT GUARD TO BAL 17 FOR 6 YARDS (0-G.NEWSOME; 5-A.WALKER).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,11,OWN,0,,0,,0,1315,0,0
2023100104,2023-10-01,2,7,25,BAL,CLE,1,10,17,1,0,(7:25) (SHOTGUN) 8-L.JACKSON PASS SHORT LEFT TO 89-M.ANDREWS TO CLE 47 FOR 36 YARDS (0-G.NEWSOME) [5-A.WALKER].,0,2023,36,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,1355,0,0
2023100104,2023-10-01,2,6,42,BAL,CLE,1,10,53,1,0,(6:42) 43-J.HILL LEFT GUARD TO CLE 32 FOR 15 YARDS (22-G.DELPIT).,0,2023,15,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,47,OPP,0,,0,,0,1398,0,0
2023100104,2023-10-01,2,6,1,BAL,CLE,1,10,68,0,0,(6:01) (SHOTGUN) 43-J.HILL LEFT TACKLE TO CLE 25 FOR 7 YARDS (44-S.TAKITAKI).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,32,OPP,0,,0,,0,1439,0,0
2023100104,2023-10-01,2,5,26,BAL,CLE,2,3,75,1,0,(5:26) (SHOTGUN) 33-M.GORDON LEFT GUARD PUSHED OB AT CLE 3 FOR 22 YARDS (1-J.THORNHILL).,0,2023,22,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OPP,0,,0,,0,1474,0,0
2023100104,2023-10-01,2,5,4,BAL,CLE,1,3,97,0,0,"(5:04) (SHOTGUN) 8-L.JACKSON RIGHT TACKLE TO CLE 2 FOR 1 YARD (90-M.HURST, 1-J.THORNHILL).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,3,OPP,0,,0,,0,1496,0,0
