GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,BUF,MIA
2023100101,2023-10-01,1,7,20,MIA,BUF,1,10,85,0,0,"(7:20) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT LEFT TO 28-D.ACHANE. PENALTY ON BUF-27-T.WHITE, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT BUF 15 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,15,OPP,1,BUF,1,DEFENSIVE OFFSIDE,5,4,460,0,0
2023100101,2023-10-01,1,7,17,MIA,BUF,1,5,90,1,0,(7:17) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT MIDDLE TO 28-D.ACHANE TO BUF 3 FOR 7 YARDS (23-M.HYDE).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,4,463,0,0
2023100101,2023-10-01,1,6,35,MIA,BUF,1,3,97,1,0,"(6:35) (SHOTGUN) 28-D.ACHANE RIGHT GUARD FOR 3 YARDS, TOUCHDOWN.",0,2023,3,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT GUARD,3,OPP,0,,0,,0,4,505,0,0
2023100101,2023-10-01,1,6,30,BUF,MIA,0,0,100,1,0,TIMEOUT AT 06:30.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,510,0,0
2023100101,2023-10-01,1,6,30,BUF,MIA,0,0,65,1,0,"7-J.SANDERS KICKS 69 YARDS FROM MIA 35 TO BUF -4. 10-K.SHAKIR TO BUF 20 FOR 24 YARDS (22-E.CAMPBELL, 50-C.WINOVICH).",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,4,510,0,0
2023100101,2023-10-01,1,6,30,MIA,BUF,0,0,85,1,0,"7-J.SANDERS EXTRA POINT IS GOOD, CENTER-44-B.FERGUSON, HOLDER-16-J.BAILEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,4,510,0,0
2023100101,2023-10-01,1,6,24,BUF,MIA,1,10,20,0,0,(6:24) 4-J.COOK UP THE MIDDLE TO BUF 23 FOR 3 YARDS (92-Z.SIELER).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,20,OWN,0,,0,,0,4,516,0,0
2023100101,2023-10-01,1,5,48,BUF,MIA,2,7,23,0,0,(5:48) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 86-D.KINCAID TO BUF 28 FOR 5 YARDS (55-J.BAKER).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,4,552,0,0
2023100101,2023-10-01,1,5,17,BUF,MIA,3,2,28,1,0,"(5:17) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 16-T.SHERFIELD TO BUF 37 FOR 9 YARDS (20-J.BETHEL, 2-B.CHUBB).",0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,4,583,0,0
2023100101,2023-10-01,1,4,33,BUF,MIA,1,10,37,1,0,"(4:33) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 88-D.KNOX TO BUF 49 FOR 12 YARDS (8-J.HOLLAND, 51-D.LONG).",0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,4,627,0,0
2023100101,2023-10-01,1,4,33,BUF,MIA,0,0,100,1,0,TIMEOUT #1 BY BUF AT 04:33.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,627,0,0
2023100101,2023-10-01,1,3,56,BUF,MIA,1,10,49,0,0,"(3:56) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 86-D.KINCAID TO MIA 42 FOR 9 YARDS (98-R.DAVIS).",0,2023,9,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,4,664,0,0
2023100101,2023-10-01,1,3,28,BUF,MIA,2,1,58,1,0,(3:28) (NO HUDDLE) 28-L.MURRAY LEFT GUARD PUSHED OB AT MIA 13 FOR 29 YARDS (55-J.BAKER).,0,2023,29,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,42,OPP,0,,0,,0,4,692,0,0
2023100101,2023-10-01,1,2,46,BUF,MIA,0,0,100,1,0,TIMEOUT #2 BY BUF AT 02:46.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,734,0,0
2023100101,2023-10-01,1,2,46,BUF,MIA,1,10,87,0,0,(2:46) (SHOTGUN) 17-J.ALLEN SCRAMBLES RIGHT GUARD TO MIA 10 FOR 3 YARDS (29-B.JONES).,0,2023,3,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,4,734,0,0
2023100101,2023-10-01,1,2,11,BUF,MIA,2,7,90,0,0,"(2:11) (SHOTGUN) 4-J.COOK UP THE MIDDLE TO MIA 5 FOR 5 YARDS (55-J.BAKER, 8-J.HOLLAND).",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,10,OPP,0,,0,,0,4,769,0,0
2023100101,2023-10-01,1,1,47,BUF,MIA,3,2,95,1,0,"(1:47) (NO HUDDLE, SHOTGUN) 4-J.COOK UP THE MIDDLE TO MIA 1 FOR 4 YARDS (51-D.LONG; 93-D.HAND).",0,2023,4,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,5,OPP,0,,0,,0,4,793,0,0
2023100101,2023-10-01,1,1,15,BUF,MIA,1,1,99,1,0,"(1:15) (NO HUDDLE, SHOTGUN) 4-J.COOK UP THE MIDDLE FOR 1 YARD, TOUCHDOWN. THE REPLAY OFFICIAL REVIEWED THE RUNNER BROKE THE PLANE RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS.",0,2023,1,NO HUDDLE SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,4,825,0,0
2023100101,2023-10-01,1,1,10,MIA,BUF,0,0,65,1,0,2-T.BASS KICKS 56 YARDS FROM BUF 35 TO MIA 9. 0-B.BERRIOS TO MIA 30 FOR 21 YARDS (25-T.DODSON).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,4,830,0,0
2023100101,2023-10-01,1,1,10,BUF,MIA,0,0,85,1,0,"2-T.BASS EXTRA POINT IS GOOD, CENTER-69-R.FERGUSON, HOLDER-8-S.MARTIN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,4,830,0,0
2023100101,2023-10-01,1,1,10,BUF,MIA,0,0,100,1,0,TIMEOUT AT 01:10.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,830,0,0
2023100101,2023-10-01,1,1,5,MIA,BUF,1,10,30,1,0,(1:05) (SHOTGUN) 1-T.TAGOVAILOA PASS DEEP RIGHT TO 10-T.HILL RAN OB AT 50 FOR 20 YARDS (20-T.RAPP).,0,2023,20,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,4,835,0,0
2023100101,2023-10-01,1,0,32,MIA,BUF,1,10,100,0,0,"(:32) 31-R.MOSTERT RIGHT END TO BUF 49 FOR 1 YARD (92-D.JONES, 56-L.FLOYD).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,0,OPP,0,,0,,0,4,868,0,0
2023100101,2023-10-01,1,0,0,MIA,BUF,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,900,0,0
2023100101,2023-10-01,2,15,0,MIA,BUF,2,9,51,1,0,(15:00) (SHOTGUN) 1-T.TAGOVAILOA PASS DEEP RIGHT TO 31-R.MOSTERT TO BUF 27 FOR 22 YARDS (27-T.WHITE).,0,2023,22,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,4,900,0,0
2023100101,2023-10-01,2,14,17,MIA,BUF,1,10,73,0,0,(14:17) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT LEFT TO 10-T.HILL (7-TA.JOHNSON) [56-L.FLOYD].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,4,943,0,0
2023100101,2023-10-01,2,14,11,MIA,BUF,2,10,73,0,0,"(14:11) (SHOTGUN) 1-T.TAGOVAILOA TO BUF 32 FOR -5 YARDS. FUMBLES, AND RECOVERS AT BUF 32. 1-T.TAGOVAILOA PASS SHORT LEFT TO 0-B.BERRIOS TO BUF 25 FOR 2 YARDS (99-T.SETTLE).",0,2023,-5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,1,0,0,0,,27,OPP,0,,0,,0,4,949,0,0
2023100101,2023-10-01,2,13,30,MIA,BUF,3,8,75,1,0,(13:30) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 0-B.BERRIOS TO BUF 10 FOR 15 YARDS (47-C.BENFORD).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,4,990,0,0
2023100101,2023-10-01,2,12,52,MIA,BUF,1,10,90,1,0,"(12:52) 28-D.ACHANE LEFT END FOR 10 YARDS, TOUCHDOWN.",0,2023,10,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT END,10,OPP,0,,0,,0,4,1028,0,0
2023100101,2023-10-01,2,12,47,MIA,BUF,0,0,85,1,0,"7-J.SANDERS EXTRA POINT IS GOOD, CENTER-44-B.FERGUSON, HOLDER-16-J.BAILEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,4,1033,0,0
2023100101,2023-10-01,2,12,47,BUF,MIA,0,0,100,1,0,TIMEOUT AT 12:47.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,1033,0,0
2023100101,2023-10-01,2,12,47,BUF,MIA,0,0,65,1,0,16-J.BAILEY KICKS 63 YARDS FROM MIA 35 TO BUF 2. 10-K.SHAKIR TO BUF 21 FOR 19 YARDS (50-C.WINOVICH).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,4,1033,0,0
2023100101,2023-10-01,2,12,42,BUF,MIA,1,10,21,1,0,(12:42) 17-J.ALLEN PASS SHORT LEFT TO 14-S.DIGGS TO BUF 37 FOR 16 YARDS (4-K.KOHOU).,0,2023,16,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,4,1038,0,0
2023100101,2023-10-01,2,12,8,BUF,MIA,1,10,37,0,0,"(12:08) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS INCOMPLETE DEEP LEFT TO 14-S.DIGGS. PENALTY ON MIA-4-K.KOHOU, DEFENSIVE PASS INTERFERENCE, 43 YARDS, ENFORCED AT BUF 37 - NO PLAY.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,37,OWN,1,MIA,1,DEFENSIVE PASS INTERFERENCE,43,4,1072,0,0
2023100101,2023-10-01,2,12,2,BUF,MIA,1,10,80,0,0,(12:02) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 16-T.SHERFIELD TO MIA 11 FOR 9 YARDS (43-A.VAN GINKEL; 25-X.HOWARD).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,4,1078,0,0
2023100101,2023-10-01,2,11,19,BUF,MIA,2,1,89,1,0,(11:19) 22-D.HARRIS LEFT GUARD TO MIA 6 FOR 5 YARDS (51-D.LONG).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,11,OPP,0,,0,,0,4,1121,0,0
2023100101,2023-10-01,2,10,39,BUF,MIA,1,6,94,0,0,(10:39) (SHOTGUN) 76-D.EDWARDS REPORTED IN AS ELIGIBLE.  17-J.ALLEN PASS INCOMPLETE SHORT LEFT TO 14-S.DIGGS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,4,1161,0,0
2023100101,2023-10-01,2,10,35,BUF,MIA,2,6,94,0,0,"(10:35) (SHOTGUN) 22-D.HARRIS UP THE MIDDLE TO MIA 1 FOR 5 YARDS (8-J.HOLLAND). PENALTY ON BUF-76-D.EDWARDS, ILLEGAL FORMATION, 5 YARDS, ENFORCED AT MIA 6 - NO PLAY.",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,6,OPP,1,BUF,1,ILLEGAL FORMATION,5,4,1165,0,0
2023100101,2023-10-01,2,10,7,BUF,MIA,2,11,89,1,0,"(10:07) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 14-S.DIGGS FOR 11 YARDS, TOUCHDOWN [2-B.CHUBB].",0,2023,11,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,4,1193,0,0
2023100101,2023-10-01,2,10,2,BUF,MIA,0,0,85,1,0,"2-T.BASS EXTRA POINT IS GOOD, CENTER-69-R.FERGUSON, HOLDER-8-S.MARTIN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,4,1198,0,0
2023100101,2023-10-01,2,10,2,MIA,BUF,0,0,65,1,0,2-T.BASS KICKS 63 YARDS FROM BUF 35 TO MIA 2. 0-B.BERRIOS TO MIA 22 FOR 20 YARDS (33-S.NEAL).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,4,1198,0,0
2023100101,2023-10-01,2,10,2,BUF,MIA,0,0,100,1,0,TIMEOUT AT 10:02.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,1198,0,0
2023100101,2023-10-01,2,9,58,MIA,BUF,1,10,22,0,0,"(9:58) 31-R.MOSTERT RIGHT END TO MIA 24 FOR 2 YARDS (47-C.BENFORD). BUF-47-C.BENFORD WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.  PENALTY ON MIA, ILLEGAL FORMATION, 5 YARDS, ENFORCED AT MIA 22 - NO PLAY. C.BENFORD WALKS OFF",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT END,22,OWN,1,MIA,1,ILLEGAL FORMATION,5,4,1202,0,0
2023100101,2023-10-01,2,9,52,MIA,BUF,0,0,100,1,0,TIMEOUT AT 09:52.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,1208,0,0
2023100101,2023-10-01,2,9,39,MIA,BUF,1,15,17,0,0,(9:39) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT LEFT TO 31-R.MOSTERT (57-A.EPENESA). PASS BATTED IN BACKFIELD (SCREEN PASS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,4,1221,0,0
2023100101,2023-10-01,2,9,37,MIA,BUF,2,15,17,0,0,(9:37) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 0-B.BERRIOS TO MIA 20 FOR 3 YARDS (30-D.JACKSON).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,4,1223,0,0
2023100101,2023-10-01,2,8,53,MIA,BUF,3,12,20,0,0,"(8:53) (SHOTGUN) PENALTY ON MIA-89-J.HILL, FALSE START, 5 YARDS, ENFORCED AT MIA 20 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,20,OWN,1,MIA,1,FALSE START,5,4,1267,0,0
2023100101,2023-10-01,2,8,34,MIA,BUF,3,17,15,0,0,"(8:34) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 31-R.MOSTERT TO MIA 20 FOR 5 YARDS (7-TA.JOHNSON). FUMBLES (7-TA.JOHNSON), TOUCHED AT MIA 20, RECOVERED BY MIA-0-B.BERRIOS AT MIA 26.",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,1,0,0,0,,15,OWN,0,,0,,0,4,1286,0,0
2023100101,2023-10-01,2,7,50,MIA,BUF,4,6,26,0,0,"(7:50) 16-J.BAILEY PUNTS 47 YARDS TO BUF 27, CENTER-44-B.FERGUSON, FAIR CATCH BY 11-D.HARTY.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,4,1330,0,0
2023100101,2023-10-01,2,7,42,BUF,MIA,1,10,27,1,0,(7:42) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 28-L.MURRAY PUSHED OB AT BUF 49 FOR 22 YARDS (29-B.JONES).,0,2023,22,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,4,1338,0,0
2023100101,2023-10-01,2,7,42,BUF,MIA,0,0,100,1,0,TIMEOUT AT 07:42.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,1338,0,0
2023100101,2023-10-01,2,7,4,BUF,MIA,1,10,49,0,0,(7:04) 4-J.COOK RIGHT GUARD TO BUF 46 FOR -3 YARDS (92-Z.SIELER).,0,2023,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,49,OWN,0,,0,,0,4,1376,0,0
2023100101,2023-10-01,2,6,20,BUF,MIA,2,13,46,0,0,(6:20) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 14-S.DIGGS TO MIA 46 FOR 8 YARDS (25-X.HOWARD).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,4,1420,0,0
2023100101,2023-10-01,2,5,41,BUF,MIA,3,5,54,0,0,(5:41) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT RIGHT TO 86-D.KINCAID (94-C.WILKINS). PASS BATTED AT LINE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,4,1459,0,0
2023100101,2023-10-01,2,5,37,BUF,MIA,4,5,54,0,0,"(5:37) 8-S.MARTIN PUNTS 40 YARDS TO MIA 6, CENTER-69-R.FERGUSON, DOWNED BY BUF-33-S.NEAL.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,4,1463,0,0
