GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,HOU,PIT
2023100105,2023-10-01,2,7,5,PIT,HOU,1,10,28,0,0,(7:05) (SHOTGUN) 22-N.HARRIS LEFT GUARD TO PIT 32 FOR 4 YARDS (52-J.GREENARD).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,28,OWN,0,,0,,0,4,1375,0,0
2023100105,2023-10-01,2,7,5,HOU,PIT,0,0,100,1,0,TIMEOUT AT 07:05.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,1375,0,0
2023100105,2023-10-01,2,6,44,PIT,HOU,2,6,32,1,0,"(6:44) (NO HUDDLE, SHOTGUN) 22-N.HARRIS UP THE MIDDLE TO PIT 40 FOR 8 YARDS (93-K.HINISH).",0,2023,8,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,32,OWN,0,,0,,0,4,1396,0,0
2023100105,2023-10-01,2,6,4,PIT,HOU,1,10,40,0,0,(6:04) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,4,1436,0,0
2023100105,2023-10-01,2,5,57,PIT,HOU,2,10,40,0,0,(5:57) (SHOTGUN) 8-K.PICKETT PASS SHORT RIGHT TO 30-J.WARREN TO PIT 42 FOR 2 YARDS (48-C.HARRIS; 96-M.COLLINS).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,4,1443,0,0
2023100105,2023-10-01,2,5,13,PIT,HOU,3,8,42,0,0,(5:13) (SHOTGUN) 8-K.PICKETT PASS SHORT RIGHT TO 30-J.WARREN TO PIT 49 FOR 7 YARDS (98-S.RANKINS).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,4,1487,0,0
2023100105,2023-10-01,2,4,35,PIT,HOU,4,1,49,0,0,"(4:35) 3-B.WING PUNTS 51 YARDS TO END ZONE, CENTER-46-C.KUNTZ, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,4,1525,0,0
2023100105,2023-10-01,2,4,26,HOU,PIT,1,10,20,0,0,"(4:26) PENALTY ON HOU-9-B.JORDAN, FALSE START, 5 YARDS, ENFORCED AT HOU 20 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,20,OWN,1,HOU,1,FALSE START,5,4,1534,0,0
2023100105,2023-10-01,2,4,26,HOU,PIT,0,0,100,1,0,TIMEOUT AT 04:26.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,1534,0,0
2023100105,2023-10-01,2,4,26,HOU,PIT,1,15,15,0,0,(4:26) 31-D.PIERCE UP THE MIDDLE TO HOU 18 FOR 3 YARDS (56-A.HIGHSMITH; 95-K.BENTON).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,15,OWN,0,,0,,0,4,1534,0,0
2023100105,2023-10-01,2,4,7,HOU,PIT,2,12,18,1,0,"(4:07) (NO HUDDLE, SHOTGUN) 7-C.STROUD PASS SHORT MIDDLE TO 8-J.METCHIE TO HOU 40 FOR 22 YARDS (55-C.HOLCOMB).",0,2023,22,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,4,1553,0,0
2023100105,2023-10-01,2,3,26,HOU,PIT,1,10,40,0,0,(3:26) 31-D.PIERCE UP THE MIDDLE TO HOU 40 FOR NO GAIN (31-K.NEAL; 50-E.ROBERTS).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,40,OWN,0,,0,,0,4,1594,0,0
2023100105,2023-10-01,2,2,49,HOU,PIT,2,10,40,0,0,(2:49) (SHOTGUN) 31-D.PIERCE UP THE MIDDLE TO HOU 45 FOR 5 YARDS (20-P.PETERSON).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,40,OWN,0,,0,,0,4,1631,0,0
2023100105,2023-10-01,2,2,10,HOU,PIT,3,5,45,0,0,(2:10) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT RIGHT TO 12-N.COLLINS [56-A.HIGHSMITH].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,4,1670,0,0
2023100105,2023-10-01,2,2,6,HOU,PIT,4,5,45,0,0,"(2:06) 16-T.ZENTNER PUNTS 42 YARDS TO PIT 13, CENTER-46-J.WEEKS. 19-C.AUSTIN PUSHED OB AT PIT 15 FOR 2 YARDS (19-X.HUTCHINSON).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,4,1674,0,0
2023100105,2023-10-01,2,1,57,PIT,HOU,1,10,15,0,0,(1:57) (SHOTGUN) 8-K.PICKETT PASS SHORT RIGHT TO 14-G.PICKENS TO PIT 20 FOR 5 YARDS (0-S.GRIFFIN).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,4,1683,0,0
2023100105,2023-10-01,2,1,57,HOU,PIT,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,1683,0,0
2023100105,2023-10-01,2,1,37,PIT,HOU,2,5,20,0,0,"(1:37) (NO HUDDLE, SHOTGUN) 8-K.PICKETT PASS INCOMPLETE SHORT LEFT TO 19-C.AUSTIN.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,4,1703,0,0
2023100105,2023-10-01,2,1,33,PIT,HOU,3,5,20,0,0,"(1:33) (SHOTGUN) 8-K.PICKETT PASS DEEP RIGHT INTENDED FOR 14-G.PICKENS INTERCEPTED BY 0-S.GRIFFIN AT PIT 38. 0-S.GRIFFIN TO PIT 38 FOR NO GAIN. PENALTY ON HOU-0-S.GRIFFIN, DEFENSIVE PASS INTERFERENCE, 15 YARDS, ENFORCED AT PIT 20 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,1,0,1,0,0,,20,OWN,1,HOU,1,DEFENSIVE PASS INTERFERENCE,15,4,1707,0,0
2023100105,2023-10-01,2,1,28,PIT,HOU,1,10,35,0,0,(1:28) (SHOTGUN) 8-K.PICKETT PASS SHORT RIGHT TO 30-J.WARREN PUSHED OB AT PIT 40 FOR 5 YARDS (48-C.HARRIS).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,4,1712,0,0
2023100105,2023-10-01,2,1,24,PIT,HOU,2,5,40,0,0,(1:24) (SHOTGUN) 8-K.PICKETT SACKED AT PIT 36 FOR -4 YARDS (52-J.GREENARD).,0,2023,-4,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,4,1716,0,0
2023100105,2023-10-01,2,1,19,PIT,HOU,0,0,100,1,0,TIMEOUT #1 BY PIT AT 01:19.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,1721,0,0
2023100105,2023-10-01,2,1,19,PIT,HOU,3,9,36,0,0,"(1:19) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE SHORT RIGHT TO 83-CO.HEYWARD (0-S.GRIFFIN). PENALTY ON HOU-96-M.COLLINS, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT PIT 36 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,36,OWN,1,HOU,1,DEFENSIVE OFFSIDE,5,4,1721,0,0
2023100105,2023-10-01,2,1,15,PIT,HOU,3,4,41,0,0,"(1:15) (SHOTGUN) 8-K.PICKETT PASS SHORT LEFT TO 14-G.PICKENS TO HOU 49 FOR 10 YARDS (21-S.NELSON). PENALTY ON PIT-88-P.FREIERMUTH, OFFENSIVE PASS INTERFERENCE, 10 YARDS, ENFORCED AT PIT 41 - NO PLAY.",0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,41,OWN,1,PIT,1,OFFENSIVE PASS INTERFERENCE,10,4,1725,0,0
2023100105,2023-10-01,2,1,6,PIT,HOU,3,14,31,0,0,(1:06) (SHOTGUN) 8-K.PICKETT PASS SHORT LEFT TO 88-P.FREIERMUTH TO PIT 40 FOR 9 YARDS (48-C.HARRIS; 39-H.TO'OTO'O).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,4,1734,0,0
2023100105,2023-10-01,2,0,53,PIT,HOU,0,0,100,1,0,TIMEOUT #3 BY HOU AT 00:53.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,1747,0,0
2023100105,2023-10-01,2,0,53,PIT,HOU,4,5,40,0,0,"(:53) 3-B.WING PUNTS 52 YARDS TO HOU 8, CENTER-46-C.KUNTZ. 3-N.DELL TO HOU 22 FOR 14 YARDS (28-M.KILLEBREW).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,4,1747,0,0
2023100105,2023-10-01,2,0,41,HOU,PIT,1,10,22,1,0,(:41) (SHOTGUN) 7-C.STROUD PASS SHORT RIGHT TO 12-N.COLLINS TO PIT 36 FOR 42 YARDS (23-D.KAZEE).,0,2023,42,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,4,1759,0,0
2023100105,2023-10-01,2,0,22,HOU,PIT,1,10,64,0,0,(:22) 7-C.STROUD SPIKED THE BALL TO STOP THE CLOCK.,0,2023,0,UNDER CENTER,CLOCK STOP,0,0,0,0,,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,4,1778,0,0
2023100105,2023-10-01,2,0,21,HOU,PIT,2,10,64,1,0,(:21) (SHOTGUN) 7-C.STROUD PASS SHORT LEFT TO 12-N.COLLINS TO PIT 21 FOR 15 YARDS (39-M.FITZPATRICK).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,4,1779,0,0
2023100105,2023-10-01,2,0,5,HOU,PIT,1,10,79,0,0,(:05) (NO HUDDLE) 7-C.STROUD SPIKED THE BALL TO STOP THE CLOCK.,0,2023,0,NO HUDDLE,CLOCK STOP,0,0,0,0,,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,4,1795,0,0
2023100105,2023-10-01,2,0,4,HOU,PIT,2,10,79,0,0,"(:04) 15-K.FAIRBAIRN 39 YARD FIELD GOAL IS GOOD, CENTER-46-J.WEEKS, HOLDER-16-T.ZENTNER.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,4,1796,0,0
2023100105,2023-10-01,2,0,0,HOU,PIT,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,1800,0,0
2023100105,2023-10-01,3,15,0,PIT,HOU,0,0,65,1,0,"15-K.FAIRBAIRN KICKS 65 YARDS FROM HOU 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,4,1800,0,0
2023100105,2023-10-01,3,15,0,PIT,HOU,1,10,25,1,0,(15:00) (SHOTGUN) 22-N.HARRIS UP THE MIDDLE TO PIT 40 FOR 15 YARDS (1-J.WARD).,0,2023,15,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,4,1800,0,0
2023100105,2023-10-01,3,14,23,PIT,HOU,1,10,40,0,0,"(14:23) (SHOTGUN) 22-N.HARRIS UP THE MIDDLE TO PIT 44 FOR 4 YARDS (98-S.RANKINS, 48-C.HARRIS).",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,40,OWN,0,,0,,0,4,1837,0,0
2023100105,2023-10-01,3,14,0,PIT,HOU,2,6,44,0,0,"(14:00) (NO HUDDLE, SHOTGUN) 22-N.HARRIS LEFT GUARD TO PIT 43 FOR -1 YARDS (52-J.GREENARD, 98-S.RANKINS).",0,2023,-1,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,44,OWN,0,,0,,0,4,1860,0,0
2023100105,2023-10-01,3,13,19,PIT,HOU,3,7,43,1,0,(13:19) (SHOTGUN) 8-K.PICKETT PASS SHORT RIGHT TO 19-C.AUSTIN RAN OB AT HOU 45 FOR 12 YARDS.,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,4,1901,0,0
2023100105,2023-10-01,3,12,46,PIT,HOU,1,10,55,0,0,(12:46) (SHOTGUN) 8-K.PICKETT PASS SHORT LEFT TO 19-C.AUSTIN TO HOU 41 FOR 4 YARDS (53-B.CASHMAN; 21-S.NELSON).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,4,1934,0,0
2023100105,2023-10-01,3,12,11,PIT,HOU,2,6,59,1,0,(12:11) 30-J.WARREN LEFT TACKLE TO HOU 23 FOR 18 YARDS (5-J.PITRE).,0,2023,18,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,41,OPP,0,,0,,0,4,1969,0,0
2023100105,2023-10-01,3,11,33,PIT,HOU,1,10,77,0,0,(11:33) (SHOTGUN) 22-N.HARRIS UP THE MIDDLE TO HOU 19 FOR 4 YARDS (94-K.DAVIS; 48-C.HARRIS).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,23,OPP,0,,0,,0,4,2007,0,0
2023100105,2023-10-01,3,10,55,PIT,HOU,2,6,81,0,0,(10:55) (SHOTGUN) 22-N.HARRIS LEFT GUARD TO HOU 15 FOR 4 YARDS (1-J.WARD).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,19,OPP,0,,0,,0,4,2045,0,0
2023100105,2023-10-01,3,10,14,PIT,HOU,3,2,85,0,0,"(10:14) (SHOTGUN) 30-J.WARREN UP THE MIDDLE TO HOU 17 FOR -2 YARDS (25-G.ARNOLD, 51-W.ANDERSON).",0,2023,-2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,15,OPP,0,,0,,0,4,2086,0,0
2023100105,2023-10-01,3,9,35,PIT,HOU,4,4,83,0,0,"(9:35) 9-C.BOSWELL 35 YARD FIELD GOAL IS GOOD, CENTER-46-C.KUNTZ, HOLDER-3-B.WING.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,4,2125,0,0
2023100105,2023-10-01,3,9,31,HOU,PIT,0,0,65,1,0,"9-C.BOSWELL KICKS 65 YARDS FROM PIT 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,4,2129,0,0
2023100105,2023-10-01,3,9,31,HOU,PIT,0,0,100,1,0,TIMEOUT AT 09:31.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,2129,0,0
2023100105,2023-10-01,3,9,31,HOU,PIT,1,10,25,0,0,(9:31) 31-D.PIERCE UP THE MIDDLE TO HOU 29 FOR 4 YARDS (98-D.LEAL).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,4,2129,0,0
2023100105,2023-10-01,3,8,58,HOU,PIT,2,6,29,0,0,(8:58) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT RIGHT TO 12-N.COLLINS (20-P.PETERSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,4,2162,0,0
2023100105,2023-10-01,3,8,55,HOU,PIT,3,6,29,0,0,"(8:55) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT RIGHT. PENALTY ON HOU-7-C.STROUD, INTENTIONAL GROUNDING, 14 YARDS, ENFORCED AT HOU 29.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,29,OWN,1,HOU,0,INTENTIONAL GROUNDING,14,4,2165,0,0
2023100105,2023-10-01,3,8,49,HOU,PIT,4,20,15,0,0,"(8:49) 16-T.ZENTNER PUNTS 38 YARDS TO PIT 47, CENTER-46-J.WEEKS. 19-C.AUSTIN TO HOU 46 FOR 7 YARDS (43-N.HEWITT).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,4,2171,0,0
2023100105,2023-10-01,3,8,40,HOU,PIT,0,0,100,1,0,TIMEOUT AT 08:40.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,2180,0,0
2023100105,2023-10-01,3,8,40,PIT,HOU,1,10,54,0,0,(8:40) 8-K.PICKETT PASS SHORT LEFT TO 88-P.FREIERMUTH TO HOU 42 FOR 4 YARDS (39-H.TO'OTO'O) [98-S.RANKINS].,0,2023,4,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,4,2180,0,0
2023100105,2023-10-01,3,7,57,PIT,HOU,2,6,58,0,0,(7:57) (SHOTGUN) 22-N.HARRIS LEFT GUARD TO HOU 40 FOR 2 YARDS (39-H.TO'OTO'O; 92-D.HORTON).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,42,OPP,0,,0,,0,4,2223,0,0
2023100105,2023-10-01,3,7,17,PIT,HOU,3,4,60,1,0,(7:17) (SHOTGUN) 8-K.PICKETT PASS SHORT LEFT TO 22-N.HARRIS TO HOU 8 FOR 32 YARDS (48-C.HARRIS). PIT-88-P.FREIERMUTH WAS INJURED DURING THE PLAY. HE IS OUT.,0,2023,32,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,4,2263,0,0
2023100105,2023-10-01,3,6,53,PIT,HOU,0,0,100,1,0,TIMEOUT AT 06:53.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,2287,0,0
2023100105,2023-10-01,3,6,41,PIT,HOU,1,8,92,0,0,(6:41) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE SHORT MIDDLE TO 14-G.PICKENS (39-H.TO'OTO'O).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,4,2299,0,0
2023100105,2023-10-01,3,6,37,PIT,HOU,2,8,92,0,0,(6:37) (SHOTGUN) 22-N.HARRIS RIGHT GUARD TO HOU 5 FOR 3 YARDS (39-H.TO'OTO'O; 25-G.ARNOLD).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,8,OPP,0,,0,,0,4,2303,0,0
2023100105,2023-10-01,3,5,54,PIT,HOU,3,5,95,0,0,(5:54) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE SHORT LEFT TO 11-A.ROBINSON [96-M.COLLINS].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,4,2346,0,0
2023100105,2023-10-01,3,5,50,PIT,HOU,4,5,95,0,0,"(5:50) 9-C.BOSWELL 23 YARD FIELD GOAL IS GOOD, CENTER-46-C.KUNTZ, HOLDER-3-B.WING.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,4,2350,0,0
2023100105,2023-10-01,3,5,47,HOU,PIT,0,0,65,1,0,"9-C.BOSWELL KICKS 65 YARDS FROM PIT 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,4,2353,0,0
2023100105,2023-10-01,3,5,47,HOU,PIT,1,10,25,1,0,"(5:47) 7-C.STROUD PASS SHORT RIGHT TO 3-N.DELL TO HOU 41 FOR 16 YARDS (39-M.FITZPATRICK, 20-P.PETERSON).",0,2023,16,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,4,2353,0,0
2023100105,2023-10-01,3,5,47,HOU,PIT,0,0,100,1,0,TIMEOUT AT 05:47.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,2353,0,0
2023100105,2023-10-01,3,5,26,HOU,PIT,1,10,41,0,0,"(5:26) (NO HUDDLE) 31-D.PIERCE LEFT GUARD TO HOU 42 FOR 1 YARD (99-L.OGUNJOBI, 54-K.ALEXANDER).",0,2023,1,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,41,OWN,0,,0,,0,4,2374,0,0
2023100105,2023-10-01,3,4,56,HOU,PIT,2,9,42,0,0,(4:56) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT MIDDLE TO 31-D.PIERCE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,4,2404,0,0
2023100105,2023-10-01,3,4,54,HOU,PIT,3,9,42,0,0,(4:54) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT LEFT TO 2-R.WOODS [56-A.HIGHSMITH].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,4,2406,0,0
2023100105,2023-10-01,3,4,50,HOU,PIT,4,9,42,0,0,"(4:50) 16-T.ZENTNER PUNTS 34 YARDS TO PIT 24, CENTER-46-J.WEEKS, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,4,2410,0,0
2023100105,2023-10-01,3,4,43,PIT,HOU,1,10,24,1,0,(4:43) (SHOTGUN) 22-N.HARRIS UP THE MIDDLE TO PIT 47 FOR 23 YARDS (25-G.ARNOLD).,0,2023,23,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,24,OWN,0,,0,,0,4,2417,0,0
2023100105,2023-10-01,3,4,4,PIT,HOU,1,10,47,0,0,"(4:04) 22-N.HARRIS LEFT GUARD TO PIT 48 FOR 1 YARD (93-K.HINISH, 48-C.HARRIS).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,47,OWN,0,,0,,0,4,2456,0,0
2023100105,2023-10-01,3,3,26,PIT,HOU,2,9,48,1,0,(3:26) (SHOTGUN) 8-K.PICKETT PASS SHORT LEFT TO 80-D.WASHINGTON TO HOU 42 FOR 10 YARDS (48-C.HARRIS).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,4,2494,0,0
2023100105,2023-10-01,3,2,45,PIT,HOU,1,10,58,0,0,"(2:45) (SHOTGUN) 30-J.WARREN LEFT GUARD TO HOU 47 FOR -5 YARDS (5-J.PITRE). FUMBLES (5-J.PITRE), RECOVERED BY PIT-8-K.PICKETT AT 50.",0,2023,-5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,1,0,0,0,LEFT GUARD,42,OPP,0,,0,,0,4,2535,0,0
2023100105,2023-10-01,3,2,6,PIT,HOU,2,18,100,0,0,(2:06) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE DEEP RIGHT TO 22-N.HARRIS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,2574,0,0
2023100105,2023-10-01,3,1,58,PIT,HOU,3,18,100,0,0,"(1:58) (SHOTGUN) 8-K.PICKETT PASS SHORT LEFT TO 14-G.PICKENS TO HOU 33 FOR 17 YARDS (21-S.NELSON, 23-E.MURRAY).",0,2023,17,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,2582,0,0
2023100105,2023-10-01,3,1,16,PIT,HOU,4,1,67,0,0,(1:16) (SHOTGUN) 8-K.PICKETT SACKED AT HOU 42 FOR -9 YARDS (52-J.GREENARD). PIT-8-K.PICKETT WAS INJURED DURING THE PLAY. HE IS OUT.,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,4,2624,0,0
2023100105,2023-10-01,3,1,16,PIT,HOU,0,0,100,1,0,TIMEOUT #1 BY PIT AT 01:16.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,2624,0,0
2023100105,2023-10-01,3,1,10,HOU,PIT,1,10,42,0,0,"(1:10) 31-D.PIERCE LEFT END TO HOU 49 FOR 7 YARDS (39-M.FITZPATRICK). PENALTY ON HOU-50-K.GREEN, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT HOU 45.",0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,42,OWN,1,HOU,0,OFFENSIVE HOLDING,10,4,2630,0,0
