GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,TEN,CIN
2023100109,2023-10-01,1,0,1,CIN,TEN,1,10,46,0,0,"(:01) (SHOTGUN) 28-J.MIXON UP THE MIDDLE TO CIN 48 FOR 2 YARDS (49-A.KEY). PENALTY ON TEN-49-A.KEY, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT CIN 46 - NO PLAY. PENALTY ON CIN-28-J.MIXON, TAUNTING, OFFSETTING. PENALTY ON TEN-98-J.SIMMONS, TAUNTING, OFFSETTING.",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,46,OWN,1,TEN,1,DEFENSIVE OFFSIDE,5,899,0,0
2023100109,2023-10-01,1,0,0,CIN,TEN,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023100109,2023-10-01,2,15,0,CIN,TEN,1,5,51,0,0,"(15:00) (SHOTGUN) 9-J.BURROW SACKED AT CIN 42 FOR -9 YARDS (2-A.AL-SHAAIR). FUMBLES (2-A.AL-SHAAIR) [2-A.AL-SHAAIR], TOUCHED AT CIN 41, RECOVERED BY TEN-2-A.AL-SHAAIR AT CIN 36. 2-A.AL-SHAAIR TO CIN 36 FOR NO GAIN (84-M.WILCOX). THE REPLAY OFFICIAL REVIEWED THE FUMBLE RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 9-J.BURROW PASS INCOMPLETE RIGHT (2-A.AL-SHAAIR) [2-A.AL-SHAAIR].",0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,1,0,0,0,,49,OPP,0,,0,,0,900,0,0
2023100109,2023-10-01,2,14,54,CIN,TEN,2,5,51,0,0,"(14:54) (SHOTGUN) 28-J.MIXON LEFT END TO CIN 49 FOR -2 YARDS (99-R.WEAVER, 58-H.LANDRY).",0,2023,-2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,49,OPP,0,,0,,0,906,0,0
2023100109,2023-10-01,2,14,12,CIN,TEN,3,7,49,0,0,(14:12) (SHOTGUN) 9-J.BURROW SACKED AT CIN 41 FOR -8 YARDS (SACK SPLIT BY 98-J.SIMMONS AND 96-D.AUTRY).,0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,948,0,0
2023100109,2023-10-01,2,13,35,CIN,TEN,4,15,41,0,0,"(13:35) 10-B.ROBBINS PUNTS 49 YARDS TO TEN 10, CENTER-48-C.ADOMITIS. 12-M.KINSEY TO TEN 31 FOR 21 YARDS (32-T.WILLIAMS). PENALTY ON CIN-26-T.ANDERSON, ILLEGAL BLOCK ABOVE THE WAIST, 10 YARDS, ENFORCED AT TEN 31.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,41,OWN,1,CIN,0,ILLEGAL BLOCK ABOVE THE WAIST,10,985,0,0
2023100109,2023-10-01,2,13,24,TEN,CIN,0,0,100,1,0,TIMEOUT AT 13:24.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,996,0,0
2023100109,2023-10-01,2,13,24,TEN,CIN,1,10,41,0,0,(13:24) (SHOTGUN) 22-D.HENRY UP THE MIDDLE TO TEN 42 FOR 1 YARD (57-G.PRATT).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,41,OWN,0,,0,,0,996,0,0
2023100109,2023-10-01,2,12,47,TEN,CIN,2,9,42,0,0,"(12:47) PENALTY ON TEN-15-N.WESTBROOK-IKHINE, FALSE START, 5 YARDS, ENFORCED AT TEN 42 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,42,OWN,1,TEN,1,FALSE START,5,1033,0,0
2023100109,2023-10-01,2,12,30,TEN,CIN,2,14,37,0,0,(12:30) (SHOTGUN) 17-R.TANNEHILL PASS INCOMPLETE SHORT RIGHT TO 32-T.SPEARS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,1050,0,0
