GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,LV,LAC
2023100110,2023-10-01,1,15,0,LAC,LV,0,0,65,1,0,2-D.CARLSON KICKS 66 YARDS FROM LV 35 TO LAC -1. 12-D.DAVIS TO LAC 14 FOR 15 YARDS (43-K.MAUGA).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,0,0,0
2023100110,2023-10-01,1,14,53,LAC,LV,1,10,14,0,0,(14:53) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE SHORT MIDDLE TO 13-K.ALLEN (95-J.JENKINS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,14,OWN,0,,0,,0,7,0,0
2023100110,2023-10-01,1,14,50,LAC,LV,2,10,14,1,0,(14:50) (SHOTGUN) 12-D.DAVIS RIGHT END TO LV 35 FOR 51 YARDS (25-T.MOEHRIG).,0,2023,51,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,14,OWN,0,,0,,0,10,0,0
2023100110,2023-10-01,1,14,4,LAC,LV,1,10,65,0,0,(14:04) 10-J.HERBERT PASS INCOMPLETE DEEP LEFT TO 84-S.SMARTT.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,56,0,0
2023100110,2023-10-01,1,13,58,LAC,LV,2,10,65,1,0,(13:58) 25-J.KELLEY UP THE MIDDLE TO LV 24 FOR 11 YARDS (25-T.MOEHRIG).,0,2023,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,35,OPP,0,,0,,0,62,0,0
2023100110,2023-10-01,1,13,23,LAC,LV,1,10,76,0,0,(13:23) (SHOTGUN) 25-J.KELLEY RIGHT TACKLE TO LV 24 FOR NO GAIN (9-T.WILSON; 1-M.EPPS).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,24,OPP,0,,0,,0,97,0,0
2023100110,2023-10-01,1,12,49,LAC,LV,2,10,76,0,0,(12:49) (SHOTGUN) 10-J.HERBERT PASS SHORT LEFT TO 12-D.DAVIS PUSHED OB AT LV 19 FOR 5 YARDS (23-D.LONG).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,131,0,0
2023100110,2023-10-01,1,12,13,LAC,LV,3,5,81,0,0,"(12:13) (SHOTGUN) 10-J.HERBERT SACKED AT LV 26 FOR -7 YARDS (98-M.CROSBY). FUMBLES (98-M.CROSBY) [98-M.CROSBY], RECOVERED BY LAC-79-T.PIPKINS AT LV 26. PENALTY ON LV-23-D.LONG, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT LV 19 - NO PLAY.",0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,1,1,0,0,,19,OPP,1,LV,1,DEFENSIVE OFFSIDE,5,167,0,0
2023100110,2023-10-01,1,12,3,LAC,LV,1,10,86,0,0,(12:03) 10-J.HERBERT SCRAMBLES RIGHT END RAN OB AT LV 13 FOR 1 YARD (96-I.ROCHELL).,0,2023,1,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,177,0,0
2023100110,2023-10-01,1,11,23,LAC,LV,2,9,87,0,0,(11:23) (SHOTGUN) 28-I.SPILLER RIGHT TACKLE TO LV 12 FOR 1 YARD (96-I.ROCHELL).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,13,OPP,0,,0,,0,217,0,0
2023100110,2023-10-01,1,10,44,LAC,LV,3,8,88,1,0,"(10:44) (SHOTGUN) 10-J.HERBERT SCRAMBLES RIGHT END FOR 12 YARDS, TOUCHDOWN.",0,2023,12,SHOTGUN,SCRAMBLE,1,0,0,1,,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,256,0,0
2023100110,2023-10-01,1,10,38,LAC,LV,0,0,85,1,0,"11-C.DICKER EXTRA POINT IS GOOD, CENTER-47-J.HARRIS, HOLDER-16-J.SCOTT.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,262,0,0
2023100110,2023-10-01,1,10,38,LAC,LV,0,0,100,1,0,TIMEOUT AT 10:38.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,262,0,0
2023100110,2023-10-01,1,10,38,LV,LAC,0,0,65,1,0,"11-C.DICKER KICKS 65 YARDS FROM LAC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,262,0,0
2023100110,2023-10-01,1,10,38,LV,LAC,1,10,25,0,0,(10:38) 8-J.JACOBS LEFT GUARD TO LV 30 FOR 5 YARDS (95-N.WILLIAMS).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,262,0,0
2023100110,2023-10-01,1,10,5,LV,LAC,2,5,30,0,0,(10:05) 8-J.JACOBS RIGHT TACKLE TO LV 28 FOR -2 YARDS (52-K.MACK).,0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,30,OWN,0,,0,,0,295,0,0
2023100110,2023-10-01,1,9,22,LV,LAC,3,7,28,0,0,(9:22) (SHOTGUN) 4-A.O'CONNELL SACKED AT LV 21 FOR -7 YARDS (52-K.MACK).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,338,0,0
2023100110,2023-10-01,1,8,42,LV,LAC,4,14,21,0,0,"(8:42) 6-A.COLE PUNTS 60 YARDS TO LAC 19, CENTER-50-J.BOBENMOYER. 12-D.DAVIS MUFFS CATCH, BALL OUT OF BOUNDS AT LAC 18.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,378,0,0
2023100110,2023-10-01,1,8,35,LAC,LV,1,10,18,0,0,"(8:35) 28-I.SPILLER LEFT TACKLE TO LAC 18 FOR NO GAIN (98-M.CROSBY, 5-D.DEABLO).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,18,OWN,0,,0,,0,385,0,0
2023100110,2023-10-01,1,8,35,LAC,LV,0,0,100,1,0,TIMEOUT AT 08:35.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,385,0,0
2023100110,2023-10-01,1,7,55,LAC,LV,2,10,18,1,0,(7:55) (SHOTGUN) 25-J.KELLEY UP THE MIDDLE TO LAC 40 FOR 22 YARDS (0-J.BENNETT).,0,2023,22,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,18,OWN,0,,0,,0,425,0,0
2023100110,2023-10-01,1,7,13,LAC,LV,1,10,40,0,0,(7:13) (SHOTGUN) 25-J.KELLEY RIGHT END TO LAC 35 FOR -5 YARDS (21-A.ROBERTSON).,0,2023,-5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,40,OWN,0,,0,,0,467,0,0
2023100110,2023-10-01,1,6,29,LAC,LV,2,15,35,0,0,(6:29) (SHOTGUN) 10-J.HERBERT PASS SHORT MIDDLE TO 7-G.EVERETT PUSHED OB AT LAC 41 FOR 6 YARDS (25-T.MOEHRIG) [69-A.BUTLER].,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,511,0,0
2023100110,2023-10-01,1,5,45,LAC,LV,3,9,41,0,0,(5:45) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE SHORT RIGHT TO 5-J.PALMER [51-M.KOONCE].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,555,0,0
2023100110,2023-10-01,1,5,40,LAC,LV,4,9,41,0,0,"(5:40) 16-J.SCOTT PUNTS 23 YARDS TO LV 36, CENTER-47-J.HARRIS, DOWNED BY LAC-57-A.OGBONGBEMIGA.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,560,0,0
2023100110,2023-10-01,1,5,30,LAC,LV,0,0,100,1,0,TIMEOUT AT 05:30.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,570,0,0
2023100110,2023-10-01,1,5,30,LV,LAC,1,10,36,0,0,"(5:30) (SHOTGUN) 4-A.O'CONNELL PASS SHORT MIDDLE TO 8-J.JACOBS TO LV 43 FOR 7 YARDS (36-J.TAYLOR, 9-K.MURRAY).",0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,570,0,0
2023100110,2023-10-01,1,4,53,LV,LAC,2,3,43,1,0,(4:53) 8-J.JACOBS RIGHT TACKLE TO LV 48 FOR 5 YARDS (51-S.JOSEPH).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,43,OWN,0,,0,,0,607,0,0
2023100110,2023-10-01,1,4,14,LV,LAC,1,10,48,1,0,(4:14) 4-A.O'CONNELL PASS DEEP RIGHT TO 16-J.MEYERS TO LAC 27 FOR 25 YARDS (6-E.KENDRICKS).,0,2023,25,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,646,0,0
