GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CAR,MIN
2023100102,2023-10-01,1,4,31,CAR,MIN,1,10,59,1,0,(4:31) (SHOTGUN) 9-B.YOUNG PASS SHORT LEFT TO 19-A.THIELEN TO MIN 19 FOR 22 YARDS (24-C.BYNUM).,0,2023,22,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,629,0,0
2023100102,2023-10-01,1,3,48,CAR,MIN,1,10,81,0,0,(3:48) 19-A.THIELEN LEFT END TO MIN 13 FOR 6 YARDS (24-C.BYNUM).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,19,OPP,0,,0,,0,672,0,0
2023100102,2023-10-01,1,3,3,CAR,MIN,2,4,87,1,0,(3:03) 30-C.HUBBARD LEFT TACKLE TO MIN 8 FOR 5 YARDS (99-D.HUNTER).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,13,OPP,0,,0,,0,717,0,0
2023100102,2023-10-01,1,2,23,CAR,MIN,1,8,92,0,0,(2:23) (SHOTGUN) 30-C.HUBBARD UP THE MIDDLE TO MIN 6 FOR 2 YARDS (40-I.PACE; 97-H.PHILLIPS).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,8,OPP,0,,0,,0,757,0,0
2023100102,2023-10-01,1,1,40,CAR,MIN,2,6,94,0,0,(1:40) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT LEFT TO 80-I.THOMAS (44-J.METELLUS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,800,0,0
2023100102,2023-10-01,1,1,36,CAR,MIN,3,6,94,0,0,"(1:36) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT MIDDLE TO 17-D.CHARK (44-J.METELLUS). PENALTY ON MIN-7-B.MURPHY, DEFENSIVE HOLDING, 3 YARDS, ENFORCED AT MIN 6 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,6,OPP,1,MIN,1,DEFENSIVE HOLDING,3,804,0,0
2023100102,2023-10-01,1,1,32,CAR,MIN,1,3,97,0,0,(1:32) (SHOTGUN) 6-M.SANDERS LEFT TACKLE TO MIN 3 FOR NO GAIN (94-D.LOWRY; 0-M.DAVENPORT).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,3,OPP,0,,0,,0,808,0,0
2023100102,2023-10-01,1,0,52,CAR,MIN,2,3,97,0,0,(:52) (SHOTGUN) 6-M.SANDERS RIGHT TACKLE TO MIN 3 FOR NO GAIN (90-J.BULLARD).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,3,OPP,0,,0,,0,848,0,0
2023100102,2023-10-01,1,0,15,CAR,MIN,3,3,97,0,0,"(:15) (SHOTGUN) PENALTY ON CAR-88-T.MARSHALL, FALSE START, 5 YARDS, ENFORCED AT MIN 3 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,3,OPP,1,CAR,1,FALSE START,5,885,0,0
2023100102,2023-10-01,1,0,0,CAR,MIN,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023100102,2023-10-01,2,15,0,CAR,MIN,3,8,92,0,0,(15:00) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT LEFT TO 88-T.MARSHALL (98-D.WONNUM).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,900,0,0
2023100102,2023-10-01,2,14,59,CAR,MIN,4,8,92,0,0,"(14:59) 4-E.PINEIRO 26 YARD FIELD GOAL IS GOOD, CENTER-44-J.JANSEN, HOLDER-10-J.HEKKER.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,901,0,0
2023100102,2023-10-01,2,14,56,CAR,MIN,0,0,100,1,0,TIMEOUT AT 14:56.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,904,0,0
2023100102,2023-10-01,2,14,56,MIN,CAR,0,0,65,1,0,4-E.PINEIRO KICKS 62 YARDS FROM CAR 35 TO MIN 3. 32-T.CHANDLER PUSHED OB AT MIN 36 FOR 33 YARDS (22-J.ROBINSON).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,904,0,0
2023100102,2023-10-01,2,14,48,MIN,CAR,1,10,36,0,0,(14:48) (SHOTGUN) 8-K.COUSINS PASS SHORT RIGHT TO 31-C.AKERS TO MIN 38 FOR 2 YARDS (21-J.CHINN).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,912,0,0
2023100102,2023-10-01,2,14,19,MIN,CAR,2,8,38,0,0,"(14:19) (NO HUDDLE, SHOTGUN) 31-C.AKERS RIGHT GUARD TO MIN 44 FOR 6 YARDS (95-DER.BROWN; 54-K.GRUGIER-HILL).",0,2023,6,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,38,OWN,0,,0,,0,941,0,0
2023100102,2023-10-01,2,13,37,MIN,CAR,3,2,44,0,0,(13:37) (SHOTGUN) 8-K.COUSINS PASS INCOMPLETE SHORT LEFT TO 18-J.JEFFERSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,983,0,0
2023100102,2023-10-01,2,13,33,MIN,CAR,4,2,44,1,0,(13:33) (SHOTGUN) 8-K.COUSINS PASS SHORT RIGHT TO 18-J.JEFFERSON TO MIN 49 FOR 5 YARDS (23-C.HENDERSON).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,987,0,0
