GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,DAL,NE
2023100111,2023-10-01,1,10,12,NE,DAL,1,10,39,0,0,(10:12) (SHOTGUN) 38-R.STEVENSON LEFT END TO NE 36 FOR -3 YARDS (11-M.PARSONS).,0,2023,-3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,39,OWN,0,,0,,0,4,288,0,0
2023100111,2023-10-01,1,9,34,NE,DAL,2,13,36,0,0,"(9:34) 10-M.JONES PASS SHORT MIDDLE TO 38-R.STEVENSON TO NE 43 FOR 7 YARDS (33-D.CLARK, 2-J.LEWIS).",0,2023,7,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,4,326,0,0
2023100111,2023-10-01,1,8,49,NE,DAL,3,6,43,1,0,(8:49) (SHOTGUN) 10-M.JONES PASS DEEP LEFT TO 81-D.DOUGLAS RAN OB AT DAL 15 FOR 42 YARDS (55-L.VANDER ESCH).,0,2023,42,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,4,371,0,0
2023100111,2023-10-01,1,8,9,NE,DAL,1,10,85,0,0,(8:09) 38-R.STEVENSON RIGHT GUARD TO DAL 9 FOR 6 YARDS (33-D.CLARK).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,15,OPP,0,,0,,0,4,411,0,0
2023100111,2023-10-01,1,7,23,NE,DAL,2,4,91,0,0,(7:23) (SHOTGUN) 38-R.STEVENSON UP THE MIDDLE TO DAL 6 FOR 3 YARDS (95-J.HANKINS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,9,OPP,0,,0,,0,4,457,0,0
2023100111,2023-10-01,1,6,49,NE,DAL,3,1,94,0,0,(6:49) 10-M.JONES PASS INCOMPLETE SHORT LEFT TO 88-M.GESICKI.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,4,491,0,0
2023100111,2023-10-01,1,6,44,NE,DAL,4,6,89,0,0,"(6:44) 37-C.RYLAND 29 YARD FIELD GOAL IS GOOD, CENTER-49-J.CARDONA, HOLDER-17-B.BARINGER.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,4,496,0,0
2023100111,2023-10-01,1,6,41,DAL,NE,1,10,25,0,0,(6:41) 20-T.POLLARD UP THE MIDDLE TO DAL 27 FOR 2 YARDS (9-M.JUDON).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,4,499,0,0
2023100111,2023-10-01,1,6,41,DAL,NE,0,0,100,1,0,TIMEOUT AT 06:41.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,499,0,0
2023100111,2023-10-01,1,6,41,DAL,NE,0,0,65,1,0,"37-C.RYLAND KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,4,499,0,0
2023100111,2023-10-01,1,6,4,DAL,NE,2,8,27,1,0,(6:04) (SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 3-B.COOKS TO DAL 38 FOR 11 YARDS (26-S.WADE).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,4,536,0,0
2023100111,2023-10-01,1,5,32,DAL,NE,1,10,38,1,0,(5:32) 88-C.LAMB RIGHT END PUSHED OB AT 50 FOR 12 YARDS (23-K.DUGGER).,0,2023,12,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,38,OWN,0,,0,,0,4,568,0,0
2023100111,2023-10-01,1,4,59,DAL,NE,1,10,100,0,0,(4:59) 4-D.PRESCOTT PASS SHORT LEFT TO 23-R.DOWDLE TO NE 42 FOR 8 YARDS (48-JA.TAVAI; 27-M.BRYANT).,0,2023,8,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,601,0,0
2023100111,2023-10-01,1,4,25,DAL,NE,2,2,58,1,0,(4:25) 23-R.DOWDLE LEFT GUARD TO NE 38 FOR 4 YARDS (48-JA.TAVAI).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,42,OPP,0,,0,,0,4,635,0,0
2023100111,2023-10-01,1,3,53,DAL,NE,1,10,62,0,0,(3:53) (SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 13-M.GALLUP TO NE 29 FOR 9 YARDS (5-J.PEPPERS).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,4,667,0,0
2023100111,2023-10-01,1,3,17,DAL,NE,2,1,71,0,0,(3:17) 20-T.POLLARD RIGHT END TO NE 29 FOR NO GAIN (26-S.WADE).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,29,OPP,0,,0,,0,4,703,0,0
2023100111,2023-10-01,1,2,44,DAL,NE,3,1,71,1,0,(2:44) 4-D.PRESCOTT PASS SHORT MIDDLE TO 20-T.POLLARD TO NE 25 FOR 4 YARDS (8-J.BENTLEY).,0,2023,4,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,4,736,0,0
2023100111,2023-10-01,1,2,9,DAL,NE,1,10,75,0,0,(2:09) (SHOTGUN) 20-T.POLLARD RIGHT END TO NE 20 FOR 5 YARDS (6-C.GONZALEZ). NE-6-C.GONZALEZ WAS INJURED DURING THE PLAY.,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,25,OPP,0,,0,,0,4,771,0,0
2023100111,2023-10-01,1,1,44,DAL,NE,0,0,100,1,0,TIMEOUT AT 01:44.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,796,0,0
2023100111,2023-10-01,1,1,34,DAL,NE,2,5,80,1,0,"(1:34) (SHOTGUN) 4-D.PRESCOTT PASS DEEP LEFT TO 88-C.LAMB FOR 20 YARDS, TOUCHDOWN.",0,2023,20,SHOTGUN,PASS,0,1,0,1,DEEP LEFT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,4,806,0,0
2023100111,2023-10-01,1,1,30,NE,DAL,0,0,65,1,0,"17-B.AUBREY KICKS 65 YARDS FROM DAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,4,810,0,0
2023100111,2023-10-01,1,1,30,DAL,NE,0,0,85,1,0,"17-B.AUBREY EXTRA POINT IS GOOD, CENTER-44-T.SIEG, HOLDER-5-B.ANGER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,4,810,0,0
2023100111,2023-10-01,1,1,30,NE,DAL,1,10,25,0,0,(1:30) 15-E.ELLIOTT UP THE MIDDLE TO NE 34 FOR 9 YARDS (55-L.VANDER ESCH).,0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,4,810,0,0
2023100111,2023-10-01,1,0,53,NE,DAL,2,1,34,1,0,"(:53) 15-E.ELLIOTT RIGHT TACKLE TO NE 38 FOR 4 YARDS (97-O.ODIGHIZUWA, 6-D.WILSON).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,34,OWN,0,,0,,0,4,847,0,0
2023100111,2023-10-01,1,0,11,NE,DAL,1,10,38,1,0,(:11) (SHOTGUN) 10-M.JONES PASS SHORT MIDDLE TO 88-M.GESICKI TO 50 FOR 12 YARDS (1-J.KEARSE).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,4,889,0,0
2023100111,2023-10-01,1,0,0,NE,DAL,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,900,0,0
2023100111,2023-10-01,2,15,0,NE,DAL,1,10,100,0,0,(15:00) 15-E.ELLIOTT UP THE MIDDLE TO 50 FOR NO GAIN (99-C.GOLSTON; 92-D.ARMSTRONG).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,0,OPP,0,,0,,0,4,900,0,0
2023100111,2023-10-01,2,14,21,NE,DAL,2,10,100,0,0,(14:21) (SHOTGUN) 10-M.JONES PASS INCOMPLETE SHORT LEFT TO 7-J.SMITH-SCHUSTER.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,939,0,0
2023100111,2023-10-01,2,14,19,NE,DAL,3,10,100,0,0,"(14:19) (SHOTGUN) PENALTY ON NE-71-M.ONWENU, FALSE START, 5 YARDS, ENFORCED AT 50 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,0,OPP,1,NE,1,FALSE START,5,4,941,0,0
2023100111,2023-10-01,2,14,19,NE,DAL,3,15,45,0,0,(14:19) (SHOTGUN) 10-M.JONES PASS SHORT LEFT TO 7-J.SMITH-SCHUSTER TO DAL 41 FOR 14 YARDS (2-J.LEWIS).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,4,941,0,0
2023100111,2023-10-01,2,13,49,NE,DAL,4,1,59,0,0,(13:49) 10-M.JONES UP THE MIDDLE TO DAL 41 FOR NO GAIN (33-D.CLARK; 55-L.VANDER ESCH).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,41,OPP,0,,0,,0,4,971,0,0
2023100111,2023-10-01,2,13,43,DAL,NE,1,10,41,0,0,(13:43) (SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 13-M.GALLUP TO DAL 41 FOR NO GAIN (5-J.PEPPERS; 30-M.MAPU).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,4,977,0,0
2023100111,2023-10-01,2,13,43,DAL,NE,0,0,100,1,0,TIMEOUT AT 13:43.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,977,0,0
2023100111,2023-10-01,2,13,21,DAL,NE,2,10,41,0,0,"(13:21) (NO HUDDLE, SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 42-D.VAUGHN TO DAL 43 FOR 2 YARDS (26-S.WADE).",0,2023,2,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,4,999,0,0
2023100111,2023-10-01,2,12,50,DAL,NE,3,8,43,0,0,(12:50) (SHOTGUN) 4-D.PRESCOTT SACKED AT DAL 33 FOR -10 YARDS (55-J.UCHE).,0,2023,-10,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,4,1030,0,0
2023100111,2023-10-01,2,12,5,DAL,NE,4,18,33,0,0,"(12:05) 5-B.ANGER PUNTS 55 YARDS TO NE 12, CENTER-44-T.SIEG. 81-D.DOUGLAS TO NE 10 FOR -2 YARDS (18-J.TOLBERT).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,4,1075,0,0
2023100111,2023-10-01,2,11,54,NE,DAL,1,10,10,0,0,"(11:54) PENALTY ON NE-71-M.ONWENU, FALSE START, 5 YARDS, ENFORCED AT NE 10 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,10,OWN,1,NE,1,FALSE START,5,4,1086,0,0
2023100111,2023-10-01,2,11,54,DAL,NE,0,0,100,1,0,TIMEOUT AT 11:54.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,1086,0,0
2023100111,2023-10-01,2,11,54,NE,DAL,1,15,5,0,0,"(11:54) 38-R.STEVENSON LEFT GUARD TO NE 8 FOR 3 YARDS (6-D.WILSON, 26-D.BLAND).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,5,OWN,0,,0,,0,4,1086,0,0
2023100111,2023-10-01,2,11,17,NE,DAL,2,12,8,0,0,"(11:17) 10-M.JONES SACKED AT NE 6 FOR -2 YARDS (56-D.FOWLER). FUMBLES (56-D.FOWLER) [56-D.FOWLER], RECOVERED BY DAL-55-L.VANDER ESCH AT NE 11. 55-L.VANDER ESCH FOR 11 YARDS, TOUCHDOWN.",0,2023,-2,UNDER CENTER,SACK,0,0,0,1,,1,0,0,,0,1,0,0,0,,8,OWN,0,,0,,0,4,1123,0,0
2023100111,2023-10-01,2,11,9,NE,DAL,0,0,65,1,0,"17-B.AUBREY KICKS 65 YARDS FROM DAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,4,1131,0,0
2023100111,2023-10-01,2,11,9,DAL,NE,0,0,100,1,0,TIMEOUT AT 11:09.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,1131,0,0
2023100111,2023-10-01,2,11,9,NE,DAL,1,10,25,0,0,(11:09) (SHOTGUN) 10-M.JONES PASS SHORT LEFT TO 38-R.STEVENSON TO NE 28 FOR 3 YARDS (2-J.LEWIS).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,4,1131,0,0
2023100111,2023-10-01,2,11,9,DAL,NE,0,0,85,1,0,(KICK FORMATION) TWO-POINT CONVERSION ATTEMPT. 5-B.ANGER PASS TO 99-C.GOLSTON IS COMPLETE. ATTEMPT SUCCEEDS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,1,,15,OPP,0,,0,,0,4,1131,0,0
2023100111,2023-10-01,2,10,30,NE,DAL,2,7,28,0,0,(10:30) 15-E.ELLIOTT LEFT GUARD TO NE 29 FOR 1 YARD (14-M.BELL; 90-D.LAWRENCE).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,28,OWN,0,,0,,0,4,1170,0,0
2023100111,2023-10-01,2,9,48,NE,DAL,3,6,29,0,0,(9:48) (SHOTGUN) 10-M.JONES PASS INCOMPLETE SHORT RIGHT TO 1-D.PARKER (26-D.BLAND).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,4,1212,0,0
2023100111,2023-10-01,2,9,43,NE,DAL,4,6,29,0,0,"(9:43) 17-B.BARINGER PUNTS 50 YARDS TO DAL 21, CENTER-49-J.CARDONA. 9-K.TURPIN RAN OB AT DAL 22 FOR 1 YARD (18-M.SLATER).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,4,1217,0,0
2023100111,2023-10-01,2,9,36,DAL,NE,1,10,22,0,0,(9:36) (SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 88-C.LAMB TO DAL 23 FOR 1 YARD (2-J.MILLS).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,4,1224,0,0
2023100111,2023-10-01,2,9,36,DAL,NE,0,0,100,1,0,TIMEOUT AT 09:36.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,1224,0,0
2023100111,2023-10-01,2,9,9,DAL,NE,2,9,23,1,0,(9:09) (SHOTGUN) 4-D.PRESCOTT PASS DEEP LEFT TO 87-J.FERGUSON TO DAL 44 FOR 21 YARDS (23-K.DUGGER).,0,2023,21,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,4,1251,0,0
2023100111,2023-10-01,2,8,32,DAL,NE,1,10,44,1,0,(8:32) 4-D.PRESCOTT PASS SHORT RIGHT TO 88-C.LAMB TO NE 44 FOR 12 YARDS (27-M.BRYANT).,0,2023,12,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,4,1288,0,0
2023100111,2023-10-01,2,7,57,DAL,NE,1,10,56,1,0,(7:57) (SHOTGUN) 20-T.POLLARD LEFT GUARD TO NE 28 FOR 16 YARDS (23-K.DUGGER).,0,2023,16,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,44,OPP,0,,0,,0,4,1323,0,0
2023100111,2023-10-01,2,7,17,DAL,NE,1,10,72,0,0,(7:17) 23-R.DOWDLE LEFT GUARD TO NE 19 FOR 9 YARDS (23-K.DUGGER).,0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,28,OPP,0,,0,,0,4,1363,0,0
2023100111,2023-10-01,2,6,38,DAL,NE,2,1,81,0,0,"(6:38) 23-R.DOWDLE LEFT END TO NE 23 FOR -4 YARDS (48-JA.TAVAI, 91-D.WISE).",0,2023,-4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,19,OPP,0,,0,,0,4,1402,0,0
2023100111,2023-10-01,2,5,57,DAL,NE,3,5,77,1,0,(5:57) (SHOTGUN) 4-D.PRESCOTT PASS SHORT MIDDLE TO 87-J.FERGUSON TO NE 11 FOR 12 YARDS (23-K.DUGGER).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,4,1443,0,0
2023100111,2023-10-01,2,5,25,DAL,NE,1,10,89,0,0,(5:25) (SHOTGUN) 20-T.POLLARD UP THE MIDDLE TO NE 8 FOR 3 YARDS (91-D.WISE; 92-D.GODCHAUX).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,11,OPP,0,,0,,0,4,1475,0,0
2023100111,2023-10-01,2,4,49,DAL,NE,2,7,92,0,0,(4:49) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT MIDDLE TO 86-L.SCHOONMAKER (8-J.BENTLEY).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,4,1511,0,0
2023100111,2023-10-01,2,4,45,DAL,NE,3,7,92,0,0,(4:45) 4-D.PRESCOTT PASS SHORT RIGHT TO 88-C.LAMB PUSHED OB AT NE 5 FOR 3 YARDS (2-J.MILLS) [9-M.JUDON].,0,2023,3,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,4,1515,0,0
2023100111,2023-10-01,2,4,6,DAL,NE,4,4,95,0,0,"(4:06) 17-B.AUBREY 23 YARD FIELD GOAL IS GOOD, CENTER-44-T.SIEG, HOLDER-5-B.ANGER.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,4,1554,0,0
2023100111,2023-10-01,2,4,3,NE,DAL,1,10,25,0,0,(4:03) 10-M.JONES PASS INCOMPLETE SHORT RIGHT TO 38-R.STEVENSON.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,4,1557,0,0
2023100111,2023-10-01,2,4,3,NE,DAL,0,0,65,1,0,"17-B.AUBREY KICKS 65 YARDS FROM DAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,4,1557,0,0
2023100111,2023-10-01,2,4,3,DAL,NE,0,0,100,1,0,TIMEOUT AT 04:03.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,1557,0,0
2023100111,2023-10-01,2,3,58,NE,DAL,2,10,25,0,0,"(3:58) 38-R.STEVENSON LEFT GUARD TO NE 37 FOR 12 YARDS (30-J.THOMAS, 28-M.HOOKER). PENALTY ON NE-71-M.ONWENU, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT NE 29.",0,2023,12,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT GUARD,25,OWN,1,NE,0,OFFENSIVE HOLDING,10,4,1562,0,0
