GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,KC,NYJ
2023100113,2023-10-01,1,4,10,KC,NYJ,2,1,67,0,0,(4:10) 25-C.EDWARDS-HELAIRE LEFT END TO NYJ 34 FOR -1 YARDS (56-QU.WILLIAMS).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,33,OPP,0,,0,,0,4,650,0,0
2023100113,2023-10-01,1,3,32,KC,NYJ,3,2,66,1,0,"(3:32) (SHOTGUN) 15-P.MAHOMES PASS DEEP RIGHT TO 83-N.GRAY FOR 34 YARDS, TOUCHDOWN.",0,2023,34,SHOTGUN,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,4,688,0,0
2023100113,2023-10-01,1,3,24,NYJ,KC,0,0,100,1,0,TIMEOUT AT 03:24.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,696,0,0
2023100113,2023-10-01,1,3,24,NYJ,KC,1,10,25,0,0,(3:24) 82-X.GIPSON RIGHT END TO NYJ 24 FOR -1 YARDS (54-L.CHENAL).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,25,OWN,0,,0,,0,4,696,0,0
2023100113,2023-10-01,1,3,24,NYJ,KC,0,0,65,1,0,"7-H.BUTKER KICKS 65 YARDS FROM KC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,4,696,0,0
2023100113,2023-10-01,1,3,24,KC,NYJ,0,0,85,1,0,"7-H.BUTKER EXTRA POINT IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,4,696,0,0
2023100113,2023-10-01,1,2,43,NYJ,KC,2,11,24,0,0,(2:43) (SHOTGUN) 2-Z.WILSON PASS SHORT MIDDLE TO 20-BRE.HALL TO NYJ 28 FOR 4 YARDS (23-D.TRANQUILL) [56-G.KARLAFTIS].,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,4,737,0,0
2023100113,2023-10-01,1,1,59,NYJ,KC,3,7,28,1,0,"(1:59) (SHOTGUN) 2-Z.WILSON PASS SHORT LEFT TO 17-G.WILSON TO NYJ 38 FOR 10 YARDS (38-L.SNEED, 97-F.ANUDIKE-UZOMAH) [20-J.REID].",0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,4,781,0,0
2023100113,2023-10-01,1,1,16,NYJ,KC,1,10,38,0,0,(1:16) 2-Z.WILSON SACKED AT NYJ 28 FOR -10 YARDS (21-M.EDWARDS).,0,2023,-10,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,4,824,0,0
2023100113,2023-10-01,1,0,29,NYJ,KC,2,20,28,0,0,(:29) (SHOTGUN) 2-Z.WILSON PASS SHORT LEFT TO 82-X.GIPSON TO NYJ 32 FOR 4 YARDS (27-C.CONNER).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,4,871,0,0
2023100113,2023-10-01,1,0,0,NYJ,KC,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,900,0,0
