GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,LA,IND
2023100106,2023-10-01,1,4,10,LA,IND,2,5,89,1,0,(4:10) 23-K.WILLIAMS LEFT END TO IND 3 FOR 8 YARDS (53-S.LEONARD).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,11,OPP,0,,0,,0,4,650,0,0
2023100106,2023-10-01,1,3,43,LA,IND,1,3,97,1,0,"(3:43) (NO HUDDLE, SHOTGUN) 23-K.WILLIAMS UP THE MIDDLE FOR 3 YARDS, TOUCHDOWN.",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,3,OPP,0,,0,,0,4,677,0,0
2023100106,2023-10-01,1,3,40,IND,LA,0,0,65,1,0,"42-E.EVANS KICKS 65 YARDS FROM LAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,4,680,0,0
2023100106,2023-10-01,1,3,40,IND,LA,1,10,25,1,0,(3:40) (SHOTGUN) 5-A.RICHARDSON RIGHT END TO IND 48 FOR 23 YARDS (2-R.YEAST).,0,2023,23,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,25,OWN,0,,0,,0,4,680,0,0
2023100106,2023-10-01,1,3,40,LA,IND,0,0,85,1,0,"8-B.MAHER EXTRA POINT IS GOOD, CENTER-47-A.WARD, HOLDER-42-E.EVANS.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,4,680,0,0
2023100106,2023-10-01,1,3,40,IND,LA,0,0,100,1,0,TIMEOUT AT 03:40.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,680,0,0
2023100106,2023-10-01,1,3,3,IND,LA,1,10,48,0,0,"(3:03) (NO HUDDLE, SHOTGUN) 5-A.RICHARDSON PASS SHORT MIDDLE TO 1-J.DOWNS TO LAR 48 FOR 4 YARDS (97-M.HOECHT).",0,2023,4,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,4,717,0,0
2023100106,2023-10-01,1,2,41,IND,LA,2,6,52,1,0,"(2:41) (NO HUDDLE, SHOTGUN) 5-A.RICHARDSON RIGHT TACKLE TO LAR 40 FOR 8 YARDS (53-E.JONES, 4-J.FULLER). FUMBLES (4-J.FULLER), RECOVERED BY LAR-44-A.WITHERSPOON AT LAR 40. LAR-44-A.WITHERSPOON WAS INJURED DURING THE PLAY.",0,2023,8,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,1,0,0,0,RIGHT TACKLE,48,OPP,0,,0,,0,4,739,0,0
2023100106,2023-10-01,1,2,32,LA,IND,1,10,60,0,0,(2:32) 20-R.RIVERS LEFT TACKLE TO LAR 46 FOR 6 YARDS (33-D.FLOWERS).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,40,OPP,0,,0,,0,4,748,0,0
2023100106,2023-10-01,1,2,32,IND,LA,0,0,100,1,0,TIMEOUT AT 02:32.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,748,0,0
