GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,BUF,MIA,Week
2024010713,2024-01-07,2,4,31,MIA,BUF,0,0,65,1,0,"2-T.BASS KICKS 65 YARDS FROM BUF 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1529,0,0,18
2024010713,2024-01-07,2,4,18,MIA,BUF,0,0,100,1,0,TIMEOUT AT 04:18.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1542,0,0,18
2024010713,2024-01-07,2,4,7,MIA,BUF,2,1,34,0,0,"(4:07) PENALTY ON BUF-92-D.JONES, ENCROACHMENT, 6 YARDS, ENFORCED AT MIA 34 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,34,OWN,1,BUF,1,ENCROACHMENT,6,1553,0,0,18
2024010713,2024-01-07,2,3,57,MIA,BUF,1,10,40,0,0,(3:57) (SHOTGUN) 23-J.WILSON RIGHT GUARD TO MIA 43 FOR 3 YARDS (92-D.JONES).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,40,OWN,0,,0,,0,1563,0,0,18
2024010713,2024-01-07,2,3,24,MIA,BUF,2,7,43,1,0,(3:24) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 81-D.SMYTHE TO BUF 43 FOR 14 YARDS (21-J.POYER).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,1596,0,0,18
2024010713,2024-01-07,2,2,52,MIA,BUF,1,10,57,0,0,(2:52) (SHOTGUN) 23-J.WILSON LEFT GUARD TO BUF 36 FOR 7 YARDS (7-TA.JOHNSON; 43-T.BERNARD).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,43,OPP,0,,0,,0,1628,0,0,18
2024010713,2024-01-07,2,2,14,MIA,BUF,2,3,64,0,0,(2:14) 23-J.WILSON LEFT TACKLE TO BUF 36 FOR NO GAIN (54-B.SPECTOR).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,36,OPP,0,,0,,0,1666,0,0,18
2024010713,2024-01-07,2,2,0,MIA,BUF,3,3,64,0,0,"(2:00) (SHOTGUN) 1-T.TAGOVAILOA PASS DEEP RIGHT TO 11-C.WILSON PUSHED OB AT BUF 12 FOR 24 YARDS (30-D.JACKSON). PENALTY ON BUF-30-D.JACKSON, DEFENSIVE HOLDING, DECLINED.",0,2023,24,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,36,OPP,0,BUF,0,DEFENSIVE HOLDING,0,1680,0,0,18
2024010713,2024-01-07,2,2,0,MIA,BUF,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0,18
2024010713,2024-01-07,2,1,54,MIA,BUF,1,10,88,0,0,(1:54) (SHOTGUN) 23-J.WILSON UP THE MIDDLE TO BUF 11 FOR 1 YARD (7-TA.JOHNSON; 92-D.JONES).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,12,OPP,0,,0,,0,1686,0,0,18
2024010713,2024-01-07,2,1,49,MIA,BUF,0,0,100,1,0,TIMEOUT #1 BY BUF AT 01:49.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1691,0,0,18
2024010713,2024-01-07,2,1,49,MIA,BUF,2,9,89,0,0,(1:49) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 10-T.HILL TO BUF 3 FOR 8 YARDS (47-C.BENFORD).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,1691,0,0,18
2024010713,2024-01-07,2,1,46,MIA,BUF,0,0,100,1,0,TIMEOUT #2 BY BUF AT 01:46.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1694,0,0,18
2024010713,2024-01-07,2,1,46,MIA,BUF,3,1,97,1,0,"(1:46) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 10-T.HILL FOR 3 YARDS, TOUCHDOWN.",0,2023,3,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,1694,0,0,18
2024010713,2024-01-07,2,1,43,MIA,BUF,0,0,100,1,0,TIMEOUT AT 01:43.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1697,0,0,18
2024010713,2024-01-07,2,1,43,MIA,BUF,0,0,85,1,0,"7-J.SANDERS EXTRA POINT IS GOOD, CENTER-44-B.FERGUSON, HOLDER-16-J.BAILEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1697,0,0,18
2024010713,2024-01-07,3,9,56,MIA,BUF,1,10,15,0,0,(9:56) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 28-D.ACHANE TO MIA 20 FOR 5 YARDS (54-B.SPECTOR; 23-M.HYDE).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,2104,0,0,18
2024010713,2024-01-07,3,9,56,MIA,BUF,0,0,100,1,0,TIMEOUT AT 09:56.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2104,0,0,18
2024010713,2024-01-07,3,9,20,MIA,BUF,2,5,20,0,0,(9:20) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 89-J.HILL TO MIA 22 FOR 2 YARDS (21-J.POYER).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,2140,0,0,18
2024010713,2024-01-07,3,8,37,MIA,BUF,3,3,22,0,0,(8:37) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 0-B.BERRIOS TO MIA 24 FOR 2 YARDS (30-D.JACKSON).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,2183,0,0,18
2024010713,2024-01-07,3,7,53,MIA,BUF,4,1,24,0,0,"(7:53) 16-J.BAILEY PUNTS 52 YARDS TO BUF 24, CENTER-44-B.FERGUSON, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,2227,0,0,18
2024010713,2024-01-07,3,7,42,MIA,BUF,0,0,100,1,0,TIMEOUT AT 07:42.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2238,0,0,18
